Time (s),N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N20,N21,N22
107,0.05,0.0499157532281611,0.0494276726919021,0.0475473009678964,0.0404493832262217,0.0155667238755433,0.000604025722404124,1.95032017384176e-05,6.46184820343207e-07,7.42086801581452e-08,5.18343909546361e-08,4.20149595173722e-08,3.08225240650531e-08,2.31733073386129e-08,2.04676366153204e-08,1.96616745295386e-08,1.94356248895609e-08,1.93736838249511e-08,1.93567478802599e-08,1.93529152625085e-08,1.93522105510198e-08,2.23400486669813e-07
108,0.05,0.0499204613706159,0.0494588223768704,0.047678424327397,0.0409479766790456,0.0175289422836674,0.000694271824362702,2.25008760685089e-05,7.40687244588205e-07,7.74650529888203e-08,5.26366109064005e-08,4.29655115314573e-08,3.1832038825398e-08,2.36074821590284e-08,2.06044991890804e-08,1.97008941398985e-08,1.94465388970856e-08,1.93767600707898e-08,1.93575245683062e-08,1.93531362829375e-08,1.93522617008361e-08,2.23400538880002e-07
109,0.05,0.0499249063126899,0.0494882781385133,0.0478026118044762,0.0414239965022874,0.0195564920360083,0.000804231162430252,2.61033570095626e-05,8.53309051790471e-07,8.12423772691184e-08,5.34452508226169e-08,4.39130602182247e-08,3.28775556695849e-08,2.40894670223649e-08,2.0758036667624e-08,1.97450081936597e-08,1.94588202284031e-08,1.93802144933297e-08,1.93584025615226e-08,1.93533845012381e-08,1.93523193081567e-08,2.23400596771082e-07
110,0.05,0.0499291027533902,0.0495161316571002,0.0479202009415041,0.0418760903989753,0.0214527905052297,0.00094114498580799,3.05120949671631e-05,9.89375709643489e-07,8.56642878141278e-08,5.4248654660782e-08,4.48447350974765e-08,3.39414635138105e-08,2.46241266118157e-08,2.09305741159732e-08,1.97947693591901e-08,1.94726802397369e-08,1.9384106120265e-08,1.9359398638495e-08,1.93536635551028e-08,1.93523842281965e-08,2.23400661663368e-07
111,0.05,0.049933064578214,0.0495424696258101,0.0480315120648499,0.0423033218473566,0.0230974119962478,0.00110556090275735,3.57918933595081e-05,1.15166222535225e-06,9.08238814733231e-08,5.50437824006044e-08,4.57546764601196e-08,3.50085508290642e-08,2.52149070056438e-08,2.11241455573417e-08,1.98508754997004e-08,1.94883216014352e-08,1.93884940792482e-08,1.93605269953485e-08,1.93539771746348e-08,1.93524574019089e-08,2.23400735361831e-07
112,0.05,0.0499368049059709,0.0495673742760961,0.0481368708078972,0.0427067516189174,0.0245186437113324,0.00129432979672478,4.19219252556412e-05,1.34129814937792e-06,9.68058664021839e-08,5.58409880828181e-08,4.66448433461202e-08,3.60681555822924e-08,2.58632990704336e-08,2.1340519563967e-08,1.99140142817081e-08,1.95059551711688e-08,1.93934413458923e-08,1.93618031101987e-08,1.93543293936652e-08,1.93525398710406e-08,2.23400818408615e-07
113,0.05,0.0499403361315177,0.0495909236096627,0.0482365988909042,0.0430882439840818,0.0257826901089772,0.00150618504326321,4.89149167044912e-05,1.55987843569185e-06,1.03689417219541e-07,5.6645068838104e-08,4.75185004322935e-08,3.71187725275943e-08,2.65716162610914e-08,2.15818025543662e-08,1.99849683538411e-08,1.95258153819454e-08,1.93989875064545e-08,1.93632722372646e-08,1.93547253150678e-08,1.93526326953599e-08,2.23400912580067e-07
114,0.05,0.0499436699292072,0.049613191257908,0.0483310005611444,0.0434494666409347,0.0269376986282836,0.00174175877386123,5.68303463243554e-05,1.81014414214228e-06,1.11582869909123e-07,5.74586182556567e-08,4.83726390095623e-08,3.81555534775894e-08,2.73395047918819e-08,2.18499015705254e-08,2.00645618950285e-08,1.95481627980619e-08,1.94050835917801e-08,1.93650762606014e-08,1.9355173687254e-08,1.9352736823648e-08,2.23401017422839e-07
115,0.05,0.0499468173650583,0.0496342471024897,0.0484203629171273,0.0437918068940364,0.0280144680259258,0.00200288368708633,6.57585713083584e-05,2.09558666170599e-06,1.20614554258954e-07,5.82867969037488e-08,4.92077022919536e-08,3.91775138236771e-08,2.8165830766246e-08,2.21467502928048e-08,2.01536500189871e-08,1.95732702203834e-08,1.94118122064311e-08,1.93672351986866e-08,1.93556809360313e-08,1.93528535733993e-08,2.23401133125724e-07
116,0.05,0.0499497888530343,0.0496541570103949,0.0485049551933144,0.0441164104236461,0.0290309910097449,0.00229220995952006,7.58168844278259e-05,2.42049468693706e-06,1.30936317829703e-07,5.91341253939034e-08,5.00223741978055e-08,4.01837392196391e-08,2.90489351023209e-08,2.24748219645017e-08,2.02532699917058e-08,1.96014585386081e-08,1.94195073536755e-08,1.93695423792621e-08,1.93562469543112e-08,1.93529851855508e-08,2.23401242487062e-07
117,0.05,0.0499525942143782,0.0496729832002219,0.0485850311738357,0.0444242772058141,0.0299984330941908,0.00261314220086684,8.71481187012513e-05,2.7899260576798e-06,1.42725829564633e-07,6.00074404095621e-08,5.08165750155222e-08,4.11733976765206e-08,2.9984953541283e-08,2.28369518393287e-08,2.03646111830977e-08,1.96330984523779e-08,1.94282561588194e-08,1.93720466897173e-08,1.93568798400199e-08,1.93531331265764e-08,2.23401334584837e-07
118,0.05,0.0499552427513872,0.0496907846923946,0.0486608314725296,0.044716309793125,0.030923957917973,0.00296980860787186,9.99232717469944e-05,3.20980327242846e-06,1.56186779668692e-07,6.09138831544274e-08,5.15903873585897e-08,4.21465327073142e-08,3.09684151105168e-08,2.3236830713661e-08,2.04891126431229e-08,1.96686259827873e-08,1.94381252553883e-08,1.93748358909612e-08,1.93575910659919e-08,1.93532994347727e-08,2.23401352637889e-07
119,0.05,0.0499577432432103,0.0497076172824629,0.0487325835782303,0.0449933292411855,0.031811795244039,0.00336716398664516,0.000114346876194122,3.68710251146235e-06,1.71556557996368e-07,6.18616052115848e-08,5.23435830952407e-08,4.31027916776739e-08,3.19908899004471e-08,2.36791400049725e-08,2.06285473424246e-08,1.97085696169743e-08,1.94492417185573e-08,1.93779663788573e-08,1.93583936951806e-08,1.93534862800123e-08,2.23401302102924e-07
120,0.05,0.049960103971287,0.0497235336935401,0.0488005026502624,0.0452560985691209,0.0326646830847037,0.00381103005067754,0.000130661217832055,4.23000059518522e-06,1.89110940848291e-07,6.28601989296985e-08,5.30762427411456e-08,4.40418367566469e-08,3.30408818823584e-08,2.41690707524562e-08,2.07849515556564e-08,1.97535450045687e-08,1.94617700453715e-08,1.93814878042914e-08,1.9359302580057e-08,1.93536961427897e-08,2.23401211685255e-07
121,0.05,0.049962332743371,0.0497385837197701,0.0488647921912565,0.0455053338783577,0.0334843940581509,0.00430823889505502,0.000149153893986207,4.84812480544485e-06,2.09171865657671e-07,6.39207130761366e-08,5.37886367638387e-08,4.49635024933471e-08,3.41056035895576e-08,2.47116603638563e-08,2.09605118267981e-08,1.98042384328822e-08,1.94759007893652e-08,1.93854536663885e-08,1.93603330922925e-08,1.93539318439667e-08,2.23401115662986e-07
122,0.05,0.0499644369374022,0.0497528144929381,0.0489256451105451,0.0457417114590552,0.0342721114647181,0.00486674757160299,0.000170162378559034,5.55271271366321e-06,2.32113698312139e-07,6.50560261231256e-08,5.44812281879655e-08,4.58675109694849e-08,3.51734095500587e-08,2.53109151663559e-08,2.11573975991693e-08,1.98613781292938e-08,1.94918432006756e-08,1.9389924649863e-08,1.93614995947978e-08,1.93541964215279e-08,2.23401015809441e-07
123,0.05,0.0499664235224439,0.0497662706073891,0.0489832442228934,0.0459658725770783,0.0350287038538371,0.00549588616901395,0.000194083215800384,6.35687388659317e-06,2.58371478770895e-07,6.62811434059884e-08,5.51548707539363e-08,4.67534653240379e-08,3.62357226861859e-08,2.59691960571672e-08,2.13776293773006e-08,1.99257100148873e-08,1.9509820351495e-08,1.9394963711413e-08,1.93628205037718e-08,1.93544932187163e-08,2.23400927537676e-07
124,0.05,0.0499682991085552,0.0497789944256865,0.0490377634763445,0.0461784299645144,0.0357549286036719,0.00620693494244766,0.00022142207899192,7.27673272844121e-06,2.88455492127765e-07,6.76110655053937e-08,5.58095319069348e-08,4.76204168477528e-08,3.72874322778261e-08,2.66874299865605e-08,2.16231075859081e-08,1.99979984375365e-08,1.95300682066497e-08,1.94006027606098e-08,1.93643502974832e-08,1.93548266485405e-08,2.23401013454674e-07
125,0.05,0.0499700698639618,0.0497910255377994,0.0490893657378781,0.0463799601862677,0.0364513959166696,0.00700593377093953,0.000253252848573397,8.34305777396414e-06,3.23021262220978e-07,6.90225515287307e-08,5.64210914956409e-08,4.84564288591034e-08,3.83233638792527e-08,2.74654608662115e-08,2.1895743729126e-08,2.00790644941164e-08,1.95528464760712e-08,1.94067767268097e-08,1.93662468376668e-08,1.93552046083497e-08,2.23401390401396e-07
126,0.05,0.0499717416779563,0.0498024017340554,0.0491382064493688,0.0465710085767259,0.0371182156775609,0.00787766693284685,0.000290905501490501,9.6235303899204e-06,3.64228689085884e-07,7.05499051271783e-08,5.69188773696836e-08,4.91809424898339e-08,3.92892703022941e-08,2.82880414900083e-08,2.21950799629641e-08,2.01694317397802e-08,1.95783884830202e-08,1.94136395052032e-08,1.93684580101731e-08,1.93556305387229e-08,2.23401816553878e-07
127,0.05,0.0499733200533414,0.0498131585852076,0.0491844326869388,0.0467521096196896,0.0377568870218267,0.00887291141528712,0.000332113449030031,1.10327593082269e-05,4.10830606769299e-07,7.24304860350237e-08,5.75733134045899e-08,4.99985634575892e-08,4.02743106715455e-08,2.91502678021335e-08,2.2519598147172e-08,2.02688287879033e-08,1.96066999574212e-08,1.94214186890797e-08,1.93708024835128e-08,1.93561027413891e-08,2.23402284781266e-07
128,0.05,0.0499748101919056,0.0498233297341259,0.0492281839762165,0.0469237825392977,0.0383689474603296,0.0100241800093122,0.000379662713589865,1.26450401196886e-05,4.63711576969349e-07,7.44074208436444e-08,5.8150928160858e-08,5.07770227275263e-08,4.12699508219771e-08,3.00990018970714e-08,2.28877242421886e-08,2.03820141393217e-08,1.96388544471218e-08,1.94303057349092e-08,1.93733712722949e-08,1.93566303695049e-08,2.23402823424502e-07
129,0.05,0.0499762170394828,0.0498329470804529,0.049269592283671,0.0470865003771947,0.0389548451217594,0.0113305977888706,0.000434259204118839,1.45009790973007e-05,5.24765956219878e-07,7.66492827290237e-08,5.87215108466355e-08,5.15240700407277e-08,4.22293914649454e-08,3.10783112995082e-08,2.3290258669771e-08,2.05078681278047e-08,1.96748638448283e-08,1.94403189449798e-08,1.93762386430294e-08,1.93572236780864e-08,2.23403397613054e-07
130,0.05,0.0499775452691096,0.0498420408234245,0.0493087827027192,0.047240720365262,0.0395155695670809,0.0128088683935391,0.000496709949831017,1.66284137722113e-05,5.9490555119157e-07,7.9175769898374e-08,5.92868413970115e-08,5.22552529325873e-08,4.31777308084435e-08,3.20972242286709e-08,2.3735813426593e-08,2.06487909837279e-08,1.97153198726012e-08,1.94515843089838e-08,1.93794549769176e-08,1.93578918289059e-08,2.23404070421291e-07
131,0.05,0.0499787992688418,0.049850639441639,0.0493458736283606,0.0473868803408011,0.0400522443978977,0.0144747165986805,0.000568109630989451,1.9066234524997e-05,6.75445062545938e-07,8.20290550160579e-08,5.98448325065672e-08,5.29649627239981e-08,4.41087730919679e-08,3.31417838559925e-08,2.42291501045019e-08,2.08068078031449e-08,1.97608588042265e-08,1.94642763026919e-08,1.93830725100948e-08,1.93586485765068e-08,2.23404797270427e-07
132,0.05,0.0499799831928496,0.0498587699097462,0.049380977308863,0.0475253973454124,0.0405659694083286,0.0163313047808143,0.000650416793932396,2.18766970232552e-05,7.68318533930496e-07,8.5269212854104e-08,6.03971990422084e-08,5.36530155080481e-08,4.50220713733479e-08,3.41995122059791e-08,2.47752837127552e-08,2.09841115607344e-08,1.98121673166518e-08,1.94785852407027e-08,1.93871446712103e-08,1.93595061739273e-08,2.23405605133472e-07
133,0.05,0.0499811009573566,0.0498664576980578,0.0494141998465306,0.0476566633154306,0.0410573929126475,0.0183299522007339,0.000748136326962895,2.51850641300614e-05,8.76990092007019e-07,8.89948611271931e-08,6.09484694346379e-08,5.43206177928023e-08,4.59170719326785e-08,3.52586915240062e-08,2.53775696456092e-08,2.11827403150028e-08,1.98699533200153e-08,1.94947177594828e-08,1.93917331736722e-08,1.93604754130176e-08,2.23406551994639e-07
134,0.05,0.0499821562669126,0.0498737269348818,0.0494456417512329,0.0477810382734034,0.0415259391239486,0.0203203580458475,0.000869162029145863,2.92065013230731e-05,1.00720221572618e-06,9.335763154387e-08,6.15017602072817e-08,5.49676761194076e-08,4.67933442215373e-08,3.63119814485512e-08,2.60382850891429e-08,2.14046641781953e-08,1.9934945941876e-08,1.95128919216063e-08,1.93969000393657e-08,1.93615714413805e-08,2.2340764659208e-07
135,0.05,0.0499831526074381,0.0498806003836293,0.0494753978478579,0.0478988491776583,0.0419700277594456,0.0221113946932927,0.00101834263562731,3.41002658886331e-05,1.16379318538981e-06,9.84993030622959e-08,6.20597742822529e-08,5.55931260317474e-08,4.76488386401766e-08,3.73538621627647e-08,2.6757980170313e-08,2.16517235069088e-08,2.00079050998972e-08,1.95333445004471e-08,1.94026607551441e-08,1.93628630650864e-08,2.23408939597408e-07
136,0.05,0.049984093272448,0.0498870995810396,0.0495035580454091,0.0480104181125856,0.0423894930337598,0.0236509858005422,0.00119370763825708,3.98714987119745e-05,1.34834044365686e-06,1.04503071521226e-07,6.26267217508768e-08,5.61967479779159e-08,4.84817569735729e-08,3.83810272257976e-08,2.75360184964687e-08,2.19257287006093e-08,2.00896287485065e-08,1.9556330294323e-08,1.94089501220006e-08,1.9364505636847e-08,2.23410582738929e-07
137,0.05,0.0499849813728449,0.0498932448938821,0.0495302077036921,0.048116073546897,0.042785942906784,0.02499659491824,0.00139248329010361,4.64970541091017e-05,1.56163098970915e-06,1.11434908717196e-07,6.32095407986409e-08,5.678269301113e-08,4.92940247173264e-08,3.93930438017641e-08,2.83710209776412e-08,2.22286829336541e-08,2.01810021304014e-08,1.95821300563417e-08,1.94160044097418e-08,1.93663687531537e-08,2.23412446107954e-07
138,0.05,0.0499858198471901,0.0498990555886725,0.0495554277467646,0.0482161326582894,0.0431611974686131,0.0262085374814522,0.00161434173364085,5.40122181738851e-05,1.80578868062139e-06,1.19386442198513e-07,6.38096691669385e-08,5.73494055506916e-08,5.00847239897207e-08,4.03901914982035e-08,2.92615663793724e-08,2.256322019935e-08,2.02830999524954e-08,1.96110738436188e-08,1.9424077367421e-08,1.93683203843822e-08,2.23414398106735e-07
139,0.05,0.0499866114721096,0.04990454990201,0.0495792948536041,0.0483108949318538,0.0435168000154066,0.0273269090730854,0.00186046958155139,6.24893810392217e-05,2.08386207945074e-06,1.28478317777663e-07,6.44335074127136e-08,5.78983404686485e-08,5.08533362163726e-08,4.13707955243499e-08,3.02030791703097e-08,2.29322764993095e-08,2.03971496130226e-08,1.96435430920207e-08,1.94332093717146e-08,1.93704549837141e-08,2.23416509346191e-07
140,0.05,0.0499873588619366,0.0499097450306369,0.0496018813872033,0.0484006410291599,0.0438539999492899,0.0283753068150119,0.00213303224660537,7.20309730048231e-05,2.39972496937735e-06,1.3885134120409e-07,6.50852490061317e-08,5.84294728125283e-08,5.16003776540176e-08,4.23354758593304e-08,3.11896230286065e-08,2.33397642356108e-08,2.05246555557341e-08,1.96799909967771e-08,1.94434923191266e-08,1.93728381597309e-08,2.23418809554654e-07
141,0.05,0.0499880644906432,0.049914657274519,0.0496232559964655,0.0484856363427555,0.0441738811987941,0.02936929327573,0.00243489105657468,8.27630466002313e-05,2.75798984051069e-06,1.50672532766511e-07,6.57713416402432e-08,5.89427300939755e-08,5.2324975795155e-08,4.32831681784533e-08,3.22121916202351e-08,2.37904327663823e-08,2.06674325212117e-08,1.97209602293217e-08,1.94550658282805e-08,1.93755165073835e-08,2.23421365173264e-07
142,0.05,0.0499887306985322,0.0499193020770568,0.0496434837866655,0.0485661321364072,0.0444773978033523,0.0303181208811054,0.00276973195791605,9.48408878982293e-05,3.16413270923475e-06,1.6413480966813e-07,6.64992573530295e-08,5.943925086514e-08,5.30278436950592e-08,4.42133819223113e-08,3.32586596948583e-08,2.42893496348175e-08,2.08275136381134e-08,1.9767071096275e-08,1.94681023471657e-08,1.93785318086416e-08,2.23424243934476e-07
143,0.05,0.0499893596846197,0.0499236939735065,0.0496626260986142,0.0486423649520994,0.0447654029686895,0.0312272712960626,0.00314191686164692,0.000108447503422629,3.62454480246711e-06,1.79461409731883e-07,6.72769115072342e-08,5.99194626968684e-08,5.37094256666907e-08,4.51261682933275e-08,3.4316752538095e-08,2.48413519693922e-08,2.10070794352351e-08,1.98190160539874e-08,1.94827986776902e-08,1.93819299705471e-08,2.23427398860215e-07
144,0.05,0.0499899535281635,0.049927846728715,0.0496807410782189,0.0487145590146899,0.0450386788486619,0.0320998114361401,0.00355680506977583,0.000123803573991442,4.14678183725275e-06,1.96913304387216e-07,6.81139035892494e-08,6.03841452063737e-08,5.43698847272996e-08,4.60207843657082e-08,3.53757379540925e-08,2.54499900670814e-08,2.12082378963321e-08,1.98775192350811e-08,1.94993683852584e-08,1.93857608376623e-08,2.23430996790891e-07
145,0.05,0.0499905142017154,0.0499317734199072,0.0496978840206773,0.048782927848279,0.045297974288521,0.0329386819883812,0.00402050026289888,0.0001411806387193,4.73984596210334e-06,2.16787345017859e-07,6.90190582441106e-08,6.083350954495e-08,5.50094213949938e-08,4.68964015525104e-08,3.6427684742607e-08,2.61171973917572e-08,2.1432928537294e-08,1.99433131194896e-08,1.95180361692223e-08,1.93900774843447e-08,2.23435227506918e-07
146,0.05,0.0499910435591202,0.0499354863342415,0.0497141069027543,0.0488476724065813,0.04554398319254,0.0337450719485203,0.00453663687872946,0.000161175876547197,5.42162843441714e-06,2.39477408631821e-07,6.99673012498711e-08,6.12441154604263e-08,5.56159809441677e-08,4.77482439416697e-08,3.74683088073069e-08,2.68437272701493e-08,2.16830254673645e-08,2.00171625137556e-08,1.95390435224485e-08,1.93949377450763e-08,2.23440089271632e-07
147,0.05,0.0499915433635559,0.0499389971487734,0.0497294590821876,0.0489089833752381,0.0457773524154885,0.0345194941736247,0.00510123746148158,0.000184167313686519,6.21793850990888e-06,2.66073399692383e-07,7.10202271851183e-08,6.159438659165e-08,5.61414565836368e-08,4.85293597513963e-08,3.84690905263682e-08,2.76237605757717e-08,2.19595455901139e-08,2.00997703937103e-08,1.95626406476194e-08,1.94004040075565e-08,2.23445557079202e-07
148,0.05,0.0499920152369971,0.0499423167872761,0.0497439871265344,0.0489670416477278,0.0459987164340567,0.0352634752947581,0.00574468924364501,0.000209657132122177,7.10018268109581e-06,2.95952232103533e-07,7.22675516446866e-08,6.20427792391819e-08,5.67421292524602e-08,4.9344004620089e-08,3.94629325122465e-08,2.84484999270871e-08,2.22615067611815e-08,2.01912357100379e-08,1.95889440231014e-08,1.94065166029796e-08,2.23451653878338e-07
149,0.05,0.0499924607412448,0.0499454556569636,0.049757735216607,0.0490220188980691,0.0462086783418408,0.035977912791702,0.00647887605114255,0.000238903695183678,8.10875852575533e-06,3.29951491194054e-07,7.3589713198315e-08,6.24327488169082e-08,5.72940814661398e-08,5.01359405758916e-08,4.04639479602934e-08,2.93479070259036e-08,2.26001248795701e-08,2.02944596109977e-08,1.96186283811617e-08,1.94134053495451e-08,2.23458577208924e-07
150,0.05,0.049992881354061,0.049948423608971,0.0497707451900774,0.0490740776395776,0.0464077993084515,0.0366631764158367,0.00731007640557123,0.000272393845470023,9.26424137753645e-06,3.68959999960368e-07,7.50791097434523e-08,6.28201078832509e-08,5.78262584682139e-08,5.08976618111066e-08,4.14361218519107e-08,3.02892553428008e-08,2.2971679188111e-08,2.04094281025641e-08,1.96518941426225e-08,1.94211424790844e-08,2.23466277848105e-07
151,0.05,0.0499932784734222,0.0499512299747445,0.0497830566774761,0.0491233719972566,0.0465966201965747,0.0373199824092625,0.00825176255607801,0.000310780175715667,1.0588253569403e-05,4.13671563440457e-07,7.67502463942222e-08,6.32013191453954e-08,5.83418016938194e-08,5.16398767427029e-08,4.23944965910738e-08,3.12756041958947e-08,2.338204538619e-08,2.05379336406131e-08,1.96892225159719e-08,1.94298315645749e-08,2.23474970900135e-07
152,0.05,0.0499936534082504,0.0499538835370543,0.0497947071014006,0.0491700478921729,0.0467756578776604,0.0379491460250741,0.00931895531870145,0.000354809475329901,1.21066418510517e-05,4.64956356276145e-07,7.86318910457703e-08,6.35765787926208e-08,5.88392931483102e-08,5.23600050181041e-08,4.3336129946397e-08,3.22962079416428e-08,2.38357670573237e-08,2.06817918410029e-08,1.97311798153949e-08,1.94396045671443e-08,2.2348473040178e-07
153,0.05,0.0499940073953583,0.0499563925988554,0.049805731854754,0.0492142434939378,0.0469454053442021,0.0385515642911516,0.0105277670041902,0.000405283573038167,1.3847794420094e-05,5.23784129499491e-07,8.07569555284368e-08,6.39472212678013e-08,5.93190409665121e-08,5.30579071800247e-08,4.42607266188178e-08,3.33396571766289e-08,2.43380614957673e-08,2.08430692008529e-08,1.9778404854092e-08,1.94506079778799e-08,2.23495474115996e-07
154,0.05,0.0499943416090921,0.049958765055301,0.0498161646224122,0.0492560904698209,0.047106335729341,0.0391282253164094,0.0118954075683921,0.000463052684464046,1.5842586062628e-05,5.91225853895368e-07,8.31623048371051e-08,6.43148243162859e-08,5.97814943336871e-08,5.3733548000763e-08,4.51675016328284e-08,3.43934235766946e-08,2.48935305274802e-08,2.10239020570729e-08,1.98315969473825e-08,1.94630060247216e-08,2.23507381769238e-07
155,0.05,0.0499946571555407,0.0499610083540922,0.0498260372111666,0.0492957133204212,0.0472588999639395,0.0396802133605046,0.0134400031582943,0.000529072283176064,1.81259040157735e-05,6.68496484377704e-07,8.58901125233671e-08,6.46813638875469e-08,6.02273269438701e-08,5.43871855056049e-08,4.60558655682472e-08,3.54467096428354e-08,2.55053537015215e-08,2.12263135972649e-08,1.98914802925988e-08,1.9476973897104e-08,2.23520894573683e-07
156,0.05,0.0499949550774404,0.0499631295249935,0.0498353796670415,0.0493332297963134,0.0474035273042445,0.0402086595696371,0.0151747268272026,0.00060464767880162,2.07427606632067e-05,7.5710220087109e-07,8.89910217616477e-08,6.50490064969806e-08,6.06572371818229e-08,5.50192356554157e-08,4.69251876972828e-08,3.64925528940429e-08,2.61753594451385e-08,2.14522118750165e-08,1.99587998769366e-08,1.94926967062546e-08,2.23536396513424e-07
157,0.05,0.0499952363631803,0.0499651352365387,0.0498442205082722,0.0493687517619302,0.0475406264294801,0.0407145692773347,0.0170898117711615,0.000692433984054022,2.37726457389045e-05,8.59418608084552e-07,9.25376431063983e-08,6.54203155889592e-08,6.10717704764055e-08,5.56300207108741e-08,4.7774664344412e-08,3.7526758899633e-08,2.69040224413132e-08,2.17034255844828e-08,2.0034331875094e-08,1.95103715938517e-08,2.23554070742831e-07
158,0.05,0.0499955019412632,0.0499670317588834,0.0498525865651902,0.0494023845023697,0.0476705767708102,0.041198216989576,0.0191029832579287,0.000798495333481452,2.73825866677019e-05,9.80020045128536e-07,9.6657343788284e-08,6.57991853216871e-08,6.14715041881121e-08,5.6219849701916e-08,4.86035056772039e-08,3.85470690575286e-08,2.76905875905091e-08,2.1981763549509e-08,2.01188999589485e-08,1.95302116894252e-08,2.23573917377113e-07
159,0.05,0.0499957526914414,0.0499688250440846,0.0498605033291367,0.0494342279666338,0.0477937237089844,0.041658450852738,0.0210294768337718,0.000930758156267012,3.17979019124136e-05,1.12515523093016e-06,1.01523192477911e-07,6.61898856358024e-08,6.18565006887808e-08,5.67889168173938e-08,4.94110098532336e-08,3.95522996303648e-08,2.8533657845835e-08,2.22892994070286e-08,2.02134326769985e-08,1.95524548808795e-08,2.23596158414132e-07
160,0.05,0.0499959894400967,0.0499705207132514,0.049867994934525,0.0494643768163913,0.0479103883966532,0.0420938947319845,0.0227148435253185,0.00109092086959177,3.71094315884006e-05,1.2983151066712e-06,1.07258294884907e-07,6.65968249856743e-08,6.22266543762529e-08,5.73368710318504e-08,5.01960541627081e-08,4.05415233324314e-08,2.94306247512287e-08,2.26285266223668e-08,2.03190190074379e-08,1.9577377119344e-08,2.23621080648678e-07
161,0.05,0.0499962129652965,0.049972124065869,0.0498750841650333,0.0494929207265491,0.0480208968137492,0.0425052616084257,0.024168072911837,0.0012759005396639,4.32895076258163e-05,1.50021062796118e-06,1.13926465626124e-07,6.70257573863134e-08,6.25846462431628e-08,5.78657694837002e-08,5.09589543960275e-08,4.15142429474223e-08,3.0376987070637e-08,2.30025546642595e-08,2.04369610576783e-08,1.96053033748983e-08,2.23649003767433e-07
162,0.05,0.0499964240050327,0.0499736401241381,0.0498817926059797,0.0495199449044009,0.0481255753704,0.0428943593421827,0.0254535275502225,0.001483869281629,5.03359805061245e-05,1.73203479525372e-06,1.21596584650832e-07,6.74785361777816e-08,6.29302276663236e-08,5.83765983860298e-08,5.17006420100518e-08,4.24712375563354e-08,3.136652533883e-08,2.34154741263408e-08,2.05688618359562e-08,1.96366234957778e-08,2.23680302140636e-07
163,0.05,0.0499966232581901,0.0499750736476479,0.0498881407246236,0.0495455302244157,0.0482247354587702,0.0432629167020484,0.0266240375141758,0.00171518140857186,5.83004795817238e-05,1.99632570110267e-06,1.30375607498213e-07,6.79597997602877e-08,6.32633132850163e-08,5.88688858520276e-08,5.24198901963711e-08,4.34114061717971e-08,3.23896284228194e-08,2.38721273245915e-08,2.07166307898167e-08,1.9671800777675e-08,2.2371544642809e-07
164,0.05,0.049996811383521,0.0499764291308204,0.049894147865724,0.0495697531668586,0.0483186697004539,0.0436123399133551,0.0277116975688366,0.00197142956707951,6.72676665375147e-05,2.29646571382666e-06,1.40392267167565e-07,6.84746049890786e-08,6.35849055569185e-08,5.93439985905049e-08,5.31172918596746e-08,4.43343601293293e-08,3.34339468916721e-08,2.43774844044039e-08,2.08823802149643e-08,1.97113588859519e-08,2.23754974109004e-07
165,0.05,0.0499969890023449,0.0499777108198949,0.0498998323234976,0.0495926860939414,0.0484076533641056,0.0439438042795603,0.028736834185218,0.00225502040988475,7.73474520911316e-05,2.63659460249658e-06,1.51799685036158e-07,6.90285972226675e-08,6.38951333307683e-08,5.98021179426997e-08,5.37929543476431e-08,4.52399571112848e-08,3.44876334413548e-08,2.49361277338468e-08,2.10683341808514e-08,1.97558685147564e-08,2.23799453423812e-07
166,0.05,0.049997156702581,0.049978922738479,0.049905211446882,0.0496143976678654,0.0484919469871653,0.0442583325737288,0.0297117774481027,0.00256916635416265,8.86851603801383e-05,3.02184013481429e-06,1.64776496655031e-07,6.96273499723227e-08,6.41941791080867e-08,6.02434202651723e-08,5.44467209633778e-08,4.61271705513372e-08,3.55402984666482e-08,2.55511661622302e-08,2.12766308121451e-08,1.98059174758475e-08,2.23849481613943e-07
167,0.05,0.0499973150436369,0.0499800687046405,0.0499103016869098,0.0496349530049403,0.0485717970684792,0.0445568216312478,0.0306436375803426,0.00291600215150771,0.000101575767812097,3.46148901118352e-06,1.79541496597571e-07,7.0251339940584e-08,6.44647348001301e-08,6.06592018011741e-08,5.50758130425023e-08,4.69949717602774e-08,3.65854574594621e-08,2.6224117664297e-08,2.15092392957086e-08,1.98620904925317e-08,2.23905655565211e-07
168,0.05,0.0499974645560379,0.0499811523282253,0.049915118558742,0.049654413462334,0.0486474358274805,0.0448400986240549,0.0315372828130422,0.00329507156471196,0.0001161751722877,3.96700142326067e-06,1.96654744978905e-07,7.09510916702434e-08,6.47007076939509e-08,6.101951572037e-08,5.56463017335675e-08,4.78185776997079e-08,3.76095259058559e-08,2.69543333033729e-08,2.17680014473616e-08,1.9924994468212e-08,2.23968557446913e-07
