Time (s),N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N20,N21,N22,N23,N24,N25,N26,N27,N28,N29,N30,N31,N32,N33,N34,N35,N36,N37,N38,N39,N40,N41,N42
2166,0.15,0.150000573675657,0.150001670986389,0.150002764963828,0.150003862945047,0.150004965759487,0.150006051329617,0.150007133032819,0.150008271248764,0.150009912810124,0.150010563556075,0.150011661458181,0.150011137416143,0.150008738449108,0.150001029575199,0.149980777480496,0.149933516678289,0.149832547905884,0.149632426776209,0.149261314850715,0.148611618809716,0.147524178907106,0.145754297922967,0.142923074374191,0.1386920594852,0.134164876231709,0.131053123360887,0.129121071340071,0.127937013655629,0.127229626091841,0.126822796676564,0.126599686176399,0.126484356541409,0.126428896249258,0.126405359131664,0.126397327132576,0.126396592644674,0.12639756536919,0.126401091424863,0.126407403283549,0.126419749776237,0.12641795739012
2167,0.15,0.150000573710007,0.150001671087623,0.150002765133556,0.150003863118021,0.150004966065204,0.150006051773029,0.150007133616274,0.150008270328382,0.150009911615039,0.150010567318708,0.150011669401754,0.150011156014954,0.150008786842691,0.150001151492437,0.149981068000577,0.149934165901309,0.14983390417111,0.149635078473355,0.149266189426575,0.148620118601981,0.147538438190746,0.145777704656458,0.14296060460059,0.138743811847851,0.134207765456891,0.131080346744647,0.129138176521386,0.127947565036055,0.127235920080314,0.126826403342076,0.126601639042805,0.126485363793068,0.126429363607112,0.126405560560403,0.126397381756904,0.126396602207253,0.126397550432597,0.126401032856703,0.126407308224793,0.12641963539026,0.126417842441215
2168,0.15,0.150000573743076,0.150001671185248,0.150002765299054,0.150003863287189,0.150004966366866,0.15000605221581,0.150007134199067,0.150008269600185,0.150009909897005,0.150010572048386,0.150011677208413,0.150011173628461,0.15000883404543,0.150001271942414,0.149981356123516,0.149934810492359,0.149835251437669,0.149637713636176,0.149271035453475,0.148628571313499,0.147552621220613,0.145800988041798,0.14299795208428,0.138795495332385,0.134250845597893,0.131107703451318,0.129155367947596,0.127958174149207,0.12724225125692,0.126830034586438,0.126603606445629,0.126486380570129,0.126429836374231,0.126405765536021,0.126397439544383,0.126396611119717,0.126397537740558,0.126400976733563,0.126407215107345,0.126419521948739,0.126417728381846
2169,0.15,0.150000573774576,0.150001671278523,0.150002765459243,0.150003863451217,0.150004966662945,0.150006052656472,0.150007134778932,0.150008269070044,0.150009907627948,0.150010577877394,0.150011684982585,0.150011190185411,0.150008879952818,0.150001390839817,0.149981641803008,0.149935450451771,0.149836589757309,0.149640332374514,0.149275853112322,0.148636977225826,0.147566728446779,0.145824148777356,0.14303511719744,0.138847106180274,0.134294116655941,0.131135193959223,0.129172645843543,0.127968841122113,0.12724861965286,0.126833690444002,0.126605588364859,0.126487406870396,0.126430314558769,0.126405974023831,0.126397500626022,0.126396619165676,0.12639752735123,0.126400923175541,0.12640712405487,0.126419409557474,0.126417615317187
2170,0.15,0.150000573804219,0.150001671366707,0.150002765613045,0.150003863608773,0.150004966951916,0.150006053093527,0.150007135353601,0.150008268743828,0.150009904779794,0.150010584938013,0.150011692828696,0.150011205614555,0.150008924460348,0.150001508099332,0.149981924992748,0.149936085779874,0.149837919181774,0.149642934798209,0.149280642584025,0.148645336620519,0.147580760319314,0.145847187561504,0.143072100312248,0.138898640632987,0.134337578632262,0.131162818746687,0.12919001043407,0.127979566081802,0.127255025299332,0.126837370949122,0.126607584780483,0.126488442691676,0.126430798168882,0.126406185989147,0.126397565132832,0.12639662612874,0.126397519322769,0.126400872302736,0.126407035191032,0.126419298322266,0.126417503352413
2171,0.15,0.150000573834279,0.150001671454706,0.150002765764823,0.150003863764928,0.150004967230399,0.150006053539426,0.150007135877143,0.150008268714096,0.150009901035892,0.150010592346107,0.150011697361891,0.150011221168806,0.150008969486044,0.15000162512144,0.149982206371013,0.149936716574418,0.149839239457475,0.149645520510223,0.149285403477012,0.148653649195564,0.147594716648204,0.145870104399422,0.143108903677725,0.138950097996435,0.134381225507661,0.131190579488867,0.129207462908972,0.1279903495413,0.127261468786109,0.126841075343948,0.126609596208333,0.126489486203019,0.126431287769472,0.126406399282535,0.12639763280405,0.126396633181959,0.126397511741882,0.126400822444492,0.126406947493042,0.126419188067469,0.126417392631344
2172,0.15,0.150000573864258,0.150001671541315,0.150002765913052,0.150003863917822,0.15000496749702,0.150006053991532,0.150007136350891,0.150008268979576,0.150009896391944,0.150010600317704,0.150011698974087,0.150011236667813,0.150009014758757,0.150001741698408,0.149982485831797,0.149937342827705,0.149840550661316,0.149648089662162,0.149290136019362,0.1486619152806,0.147608597936258,0.145892900046594,0.143145527511412,0.139001474259599,0.134425057779404,0.131218476565475,0.129225003413587,0.128001191595831,0.127267950098369,0.126844803728105,0.126611622584248,0.126490537552907,0.126431783322822,0.12640661404355,0.126397703802967,0.126396639994462,0.126397504829159,0.126400773868451,0.126406861179024,0.126419078922073,0.126417283255972
2173,0.15,0.15000057389302,0.150001671623931,0.150002766054856,0.150003864064011,0.150004967750863,0.150006054443762,0.150007136786976,0.150008269517548,0.150009890915045,0.15001060932029,0.150011698920438,0.150011251603629,0.150009059506973,0.150001857254924,0.149982763089836,0.149937964507941,0.14984185294574,0.14965064253103,0.149294840580776,0.148670135349637,0.14762240484464,0.145915575429997,0.143181971566527,0.139052764653333,0.134469077434185,0.131246510060133,0.129242631854528,0.128012092245125,0.1272744690831,0.126848556397207,0.1266136637115,0.126491597342251,0.126432284653478,0.126406830934923,0.126397778389792,0.126396645891636,0.126397499292919,0.126400727285282,0.126406776750731,0.126418971084696,0.126417175318726
2174,0.15,0.150000573920433,0.150001671702156,0.150002766189488,0.150003864202549,0.150004967990289,0.150006054895474,0.150007137180485,0.150008270339136,0.150009884559632,0.150010619424554,0.150011697093921,0.150011265985247,0.150009103748749,0.150001971795712,0.149983038142733,0.149938581621359,0.149843146343991,0.149653179195953,0.149299517307472,0.148678309648866,0.14763613778463,0.145938131205995,0.143218236328983,0.139103965604809,0.1345132841084,0.131274680523692,0.129260348515111,0.1280230516396,0.127281025805349,0.1268523333376,0.126615719602549,0.126492665458036,0.126432791803334,0.126407049793817,0.126397856671795,0.126396650741292,0.126397495071853,0.126400682706566,0.126406694262352,0.126418864644084,0.126417068927123
2175,0.15,0.150000573946363,0.15000167177559,0.150002766316199,0.150003864332493,0.150004968213659,0.150006055346026,0.150007137526506,0.150008271455463,0.150009877280144,0.150010630701184,0.150011693387517,0.150011279821659,0.150009147502144,0.150002085325495,0.149983310988092,0.149939194174194,0.149844430889311,0.149655699736054,0.149304166345665,0.14868643842448,0.147649797167511,0.145960568030952,0.143254322284694,0.139155073541199,0.134557677438441,0.131302988507003,0.129278153678656,0.128034069929676,0.127287620330167,0.12685613453563,0.126617790269853,0.126493741787248,0.126433304814283,0.126407270457394,0.126397938756243,0.126396654411236,0.12639749210465,0.126400640143883,0.12640661376808,0.12641875968898,0.126416964188679
2176,0.15,0.150000573970678,0.150001671843837,0.150002766434239,0.150003864452897,0.150004968419334,0.150006055794773,0.150007137820127,0.150008272877652,0.150009869031019,0.150010643220869,0.150011687694204,0.150011293121858,0.150009190785213,0.150002197848997,0.149983581623515,0.14993980217268,0.149845706614945,0.149658204230461,0.149308787841572,0.148694521922671,0.147663383404565,0.145982886561232,0.143290229919575,0.139206084889677,0.134602257060705,0.131331434560915,0.129296047628481,0.12804514726577,0.1272942527226,0.126859959977644,0.126619875725873,0.126494826216873,0.126433823728218,0.126407492762815,0.126398024750407,0.126396656769278,0.126397490329997,0.126400599608812,0.126406535322104,0.126418656308131,0.126416861210912
2177,0.15,0.150000573993243,0.150001671906496,0.15000276654286,0.150003864562817,0.150004968605674,0.150006056241075,0.150007138056433,0.150008274616826,0.150009859766694,0.150010657054296,0.150011679906961,0.150011305894836,0.150009233616015,0.150002309370942,0.149983850046608,0.149940405623051,0.149846973554136,0.149660692758297,0.149313381941408,0.14870256038963,0.147676896907074,0.146005087453198,0.143325959719538,0.139256996077415,0.134647022611586,0.131360019236281,0.129314030647902,0.128056283798302,0.127300923047698,0.126863809649989,0.126621975983067,0.126495918633896,0.126434348587034,0.126407716547242,0.126398114761554,0.126396657683226,0.126397489686585,0.126400561112934,0.126406458978616,0.126418554590282,0.126416760101338
2178,0.15,0.150000574013926,0.150001671963171,0.150002766641313,0.150003864661309,0.150004968771042,0.150006056684287,0.150007138230512,0.15000827668411,0.150009849441607,0.150010672272155,0.150011669918767,0.150011318149586,0.150009276012606,0.150002419896054,0.149984116254972,0.149941004531542,0.149848231740126,0.149663165398688,0.14931794879139,0.148710554071552,0.147690338086319,0.146027171363215,0.143361512170499,0.139307803531585,0.134691973727478,0.13138874308395,0.12933210302024,0.12806747967769,0.12730763137051,0.126867683539011,0.126624091053897,0.126497018925302,0.126434879432623,0.126407941647836,0.126398208896953,0.126396657020888,0.126397490113102,0.126400524667828,0.126406384791805,0.126418454624177,0.126416660967474
2179,0.15,0.150000574035437,0.15000167202106,0.150002766740884,0.150003864758947,0.150004968938728,0.150006057104564,0.150007138485339,0.150008277789006,0.150009842549212,0.150010681731068,0.150011666092006,0.150011331098748,0.150009317342957,0.150002528513768,0.149984379475411,0.149941598291982,0.149849480675715,0.149665621724557,0.149322488021128,0.148718502662238,0.14770370672945,0.146049138334781,0.143396888708325,0.139358507144342,0.134737104050069,0.131417607742215,0.129350266439718,0.128078735323828,0.127314378958083,0.126871581275212,0.126626221605577,0.126498126648517,0.126435415626658,0.126408168822911,0.126398303991305,0.126396659457421,0.126397490867583,0.126400488690249,0.126406311181022,0.126418355295697,0.126416562468871
2180,0.15,0.150000574057846,0.150001672080309,0.150002766841684,0.150003864855613,0.150004969108879,0.150006057499889,0.150007138826589,0.150008277849463,0.150009839368865,0.150010684985316,0.150011668925924,0.150011344837476,0.15000935757859,0.150002635163288,0.149984639650352,0.149942186866767,0.149850720356173,0.149668061778795,0.14932699973986,0.14872640636834,0.14771700320307,0.14607098898039,0.143432089886931,0.139409103590893,0.134782412786632,0.131446613839769,0.129368521290654,0.128090050906424,0.127321165961509,0.126875502819468,0.126628367697437,0.126499241666933,0.126435957162338,0.12640839797557,0.126398399917617,0.126396665204759,0.126397491839994,0.126400453077613,0.12640623808343,0.126418256607482,0.126416464609393
2181,0.15,0.15000057408012,0.150001672138115,0.150002766939158,0.150003864946716,0.150004969271967,0.150006057875694,0.150007139202559,0.150008277288404,0.150009838418972,0.150010684387938,0.150011675633993,0.150011358993958,0.150009396943234,0.150002740138913,0.14998489702126,0.149942770455882,0.149851950982565,0.149670485800675,0.149331484257241,0.148734265610812,0.147730228115921,0.1460927241503,0.14346711589169,0.139459588202177,0.134827901470138,0.131475761583422,0.129386867409988,0.128101426490643,0.127327992065555,0.126879448270704,0.126630529134789,0.126500363971803,0.126436504296764,0.126408628651543,0.126398497818517,0.126396672609787,0.126397493184367,0.126400418346065,0.126406166070443,0.126418159028835,0.12641636795466
2182,0.15,0.150000574102389,0.150001672194782,0.150002767033668,0.150003865032377,0.150004969428657,0.150006058229563,0.150007139621999,0.150008275996718,0.150009840073257,0.150010679343233,0.150011686891541,0.150011373688371,0.150009435394894,0.150002843360818,0.149985151514537,0.14994334900899,0.149853172539135,0.149672893822564,0.149335941671768,0.14874208058482,0.147743381821633,0.146114344444264,0.143501967296265,0.13950995772544,0.13487356918323,0.131505051624478,0.12940530521137,0.128112862251796,0.127334857446301,0.126883417582397,0.126632705990573,0.126501493419668,0.126437057008994,0.126408860773083,0.126398597498974,0.126396681984383,0.126397494776514,0.126400384359864,0.126406095045234,0.126418062537386,0.126416272478434
2183,0.15,0.150000574124782,0.150001672250614,0.150002767125577,0.150003865112715,0.150004969579613,0.150006058559078,0.150007140093655,0.150008273865293,0.150009844705442,0.150010669255502,0.150011703373896,0.150011389040894,0.150009472891578,0.150002944749179,0.149985403056586,0.149943922475757,0.149854385010126,0.149675285876826,0.149340372081935,0.14874985148553,0.147756464673834,0.146135850462031,0.143536644674322,0.139560208907926,0.134919415008548,0.131534484614237,0.129423835108449,0.128124358365193,0.127341762279829,0.126887410708022,0.126634898337731,0.126502629867072,0.126437615278086,0.126409094262441,0.126398698763959,0.12639669364043,0.126397496492252,0.126400350983269,0.126406024910978,0.126417967110768,0.126416178154477
2184,0.15,0.150000574147429,0.150001672305913,0.150002767215249,0.150003865187849,0.150004969725499,0.150006058861825,0.150007140626277,0.150008270785016,0.15000985268925,0.150010653529042,0.150011725756386,0.150011405171704,0.150009509391291,0.15000304422417,0.149985651573807,0.149944490805845,0.149855588379783,0.149677661995828,0.149344775586238,0.148757578508107,0.147769477026152,0.146157242803354,0.143571148599525,0.139610338496882,0.134965438028735,0.131564061204001,0.129442457514872,0.128135915006145,0.127348706742222,0.126891427601055,0.126637106249206,0.126503773170558,0.126438179083101,0.12640932904187,0.126398801418441,0.126396707889806,0.126397498207395,0.126400318080543,0.126405955570851,0.126417872726614,0.126416084956553
2185,0.15,0.150000574169868,0.150001672359858,0.150002767301583,0.150003865257415,0.150004969863035,0.150006059146438,0.150007141179389,0.150008267044815,0.150009862678822,0.150010635537898,0.150011751619117,0.150011421618676,0.150009545017375,0.150003142036995,0.149985897294475,0.149945054172633,0.14985678277801,0.14968002229194,0.149349152312699,0.148765261839211,0.147782419189653,0.146178521983736,0.143605479627684,0.139660344017348,0.135011636493955,0.131593782088272,0.129461173100481,0.128147532425625,0.12735569120648,0.126895468365659,0.126639329779154,0.126504923477529,0.126438748109817,0.126409565415173,0.126398904891377,0.126396724998821,0.126397500052453,0.126400285599345,0.126405886885504,0.126417779199789,0.126415992650822
