Time (s),N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N20,N21,N22,N23,N24,N25,N26,N27,N28,N29,N30,N31,N32
729,25,25.0020910679527,25.1388332481238,25.9504739493635,28.7383281236454,35.7797211445983,50.2001694203312,69.7096787272293,81.3351073388362,86.6090218688527,88.7936131295265,89.5899010797987,89.8344170681231,89.8864115950717,89.884662087237,89.8696481820066,89.843529839286,89.8173664482392,89.7933546141146,89.7687905558841,89.7428544461956,89.7161665516491,89.6896313703629,89.6636213505972,89.6379654928466,89.6123541282349,89.5865400272482,89.5603183406955,89.5344434302017,89.5069450036185,89.3300173368158,89.3300173368159
730,25,25.0020476000919,25.1373504735678,25.9418747691852,28.7089860816471,35.7052818501593,50.0520032192279,69.5710559522312,81.2672727950514,86.5779830412681,88.780985782028,89.5854417680708,89.8331401535605,89.8862118861974,89.8847045637755,89.8698695253831,89.8438269582111,89.8176196732246,89.7935916545063,89.7690329897533,89.7431031294519,89.7164118787546,89.6898657728758,89.6638435234246,89.6381780085795,89.6125601951069,89.5867426787408,89.5605180316081,89.5346413774499,89.5071481656506,89.3313466683598,89.3313466683599
731,25,25.0020047554593,25.1358831031414,25.9333510661561,28.6798652178675,35.6313277074553,49.9044775183048,69.4318069378143,81.199036677291,86.5467196387128,88.7682452774411,89.5809323472131,89.8318427672586,89.8860041902066,89.8847433210792,89.8700884513206,89.8441238325879,89.8178733418011,89.7938291194811,89.7692760679802,89.7433528571095,89.7166586574189,89.6901019016855,89.6640675384304,89.6383923435268,89.6127679431257,89.5869467751342,89.5607188631253,89.5348400685049,89.5073516684847,89.3326664632851,89.3326664632852
732,25,25.0019625248495,25.1344309678451,25.9249021606327,28.650963855461,35.5578558221009,49.7575973974528,69.2919362618061,81.1303976610934,86.515230648962,88.7553909104396,89.5763723995813,89.8305247116242,89.8857883131783,89.8847782010264,89.8703048420726,89.8444203478739,89.8181273678362,89.7940669248572,89.7695197111423,89.7436035620773,89.7169068415168,89.6903397369554,89.6642934034386,89.6386085318954,89.6129774296447,89.587152392491,89.560920924961,89.5350396013453,89.5075556113023,89.3339768961537,89.3339768961537
733,25,25.0019208990577,25.1329938986796,25.916527372971,28.6222803175827,35.4848632997102,49.6113679365629,69.1514485020337,81.0613544219964,86.4835150597905,88.7424219756971,89.5717615075313,89.8291857890634,89.8855640611912,89.8848090454956,89.8705185798927,89.8447163895265,89.8183816651973,89.7943049864524,89.7697638398172,89.7438551772641,89.7171563849235,89.690579258849,89.6645211262729,89.6388266078919,89.6131887120176,89.5873596068743,89.5611243068299,89.5352400739492,89.5077600932854,89.3352781415268,89.3352781415269
734,25,25.0018798688788,25.1315717266452,25.9082260235274,28.593812927387,35.412347245898,49.4657942155262,69.0103482363245,80.9919056355383,86.4515718589732,88.7293377678874,89.567099253419,89.827825801983,89.8853312403241,89.8848356963652,89.8707295470343,89.8450118430035,89.8186361477516,89.7945432200849,89.7700083745823,89.7441076355785,89.717407241514,89.6908204475299,89.6647507147572,89.6390466057233,89.6134018475977,89.5875684943471,89.5613290984464,89.535441584295,89.5079652136158,89.3365703739665,89.3365703739665
735,25,25.0018394259353,25.1301642951256,25.8999974737709,28.5655600940071,35.3403048434465,49.3208794794741,68.8686415448225,80.922050080365,86.4194000341384,88.716137640734,89.5623852297501,89.8264445857869,89.8850897419888,89.8848580370396,89.8709376393645,89.8453065847472,89.8188907216211,89.7947815360804,89.7702532279134,89.7443608538074,89.7176593382492,89.6910632464497,89.6649821335355,89.6392685139733,89.6136168495596,89.5877790914305,89.561535356979,89.5356442062643,89.5081710566172,89.3378537609561,89.3378537609562
736,25,25.0017995778629,25.1287716870669,25.8918418805624,28.5375218899542,35.2687347680681,49.1765914773719,68.7263635722425,80.8517885298967,86.3869985700797,88.702822090369,89.5576192253924,89.8250426142661,89.8848411084867,89.884876754306,89.8711430161235,89.8456003167918,89.8191451430743,89.7950197385109,89.7704981555381,89.7446144368323,89.7179120813972,89.6913068888167,89.6652145118677,89.639491438586,89.6138328763656,89.5879906696483,89.5617425099495,89.5358475475511,89.5083774191622,89.3391283330426,89.3391283330427
737,25,25.0017603045649,25.1273935705257,25.883758023255,28.5096955069998,35.1976331099284,49.0329594326064,68.5834991275066,80.7811183028822,86.3543664565003,88.6893896344319,89.5528006891418,89.8236192556142,89.8845840230077,89.8848911436046,89.8713453804258,89.8458930432225,89.8193994279043,89.7952578154654,89.7707431846493,89.744868529711,89.7181657789936,89.6915518378821,89.6654484257822,89.6397160141153,89.6140505667203,89.588203825393,89.5619510753405,89.5360520232214,89.5085845959489,89.3403943579281,89.3403943579282
738,25,25.0017215976204,25.126029788237,25.8757452611649,28.4820793497744,35.1269970477684,48.8899866863928,68.4400542120853,80.7100381725676,86.3215026810361,88.6758396235539,89.5479292129723,89.8221743435072,89.8843183724946,89.884901086165,89.8715446274254,89.846184640954,89.8196534826385,89.7954956775574,89.7709882281469,89.7451230500747,89.718420359409,89.6917980390202,89.6656838421841,89.6399422315342,89.6142699361117,89.5884185972566,89.5621611120248,89.5362577084186,89.508792672079,89.3416520034669,89.3416520034669
739,25,25.001683448609,25.1246801829355,25.867802953608,28.4546718229085,35.0568237603295,48.7476765799462,68.2960348274484,80.6385469121993,86.2884062313233,88.6621714083664,89.5430043888581,89.8207077116212,89.8840440438904,89.8849064632169,89.8717406522762,89.8464749869012,89.8199072138041,89.7957332354002,89.7712331989305,89.7453779155542,89.7186757510137,89.692045437605,89.6659207279785,89.640170081816,89.6144910000276,89.588635023831,89.5623726788755,89.5364646782863,89.5090017326545,89.3429014375131,89.3429014375132
740,25,25.0016458491098,25.1233445973563,25.8599304599008,28.4274713310325,34.9871104263528,48.6060324544818,68.1514469750664,80.5666432950235,86.2550760949979,88.6483843395006,89.5380258087732,89.8192191936321,89.8837609241377,89.8849071559903,89.8719333501325,89.8467639579785,89.8201605279285,89.7959703996073,89.7714780098999,89.7456330437807,89.7189318821781,89.6922939790111,89.6661590500703,89.6403995559338,89.6147137739561,89.5888531437078,89.5625858347655,89.536673007968,89.5092118627771,89.3441428279211,89.3441428279212
741,25,25.0016087907021,25.1220228742341,25.8521271393591,28.4004762787769,34.9178542245798,48.4650576512146,68.0062966564092,80.4943260942867,86.2215112596961,88.6344777675876,89.5329930646919,89.8177086232158,89.8834689001795,89.8849030457146,89.8721226161482,89.8470514311007,89.8204133315388,89.7962070807923,89.7717225739548,89.745888352385,89.7191886812725,89.6925436086127,89.6663987753647,89.6406306448609,89.6149382733852,89.5890729954789,89.5628006385679,89.5368827726072,89.5094231475488,89.3453763425451,89.3453763425451
742,25,25.0015722649651,25.1207148563037,25.8443923512994,28.3736850707719,34.8490523337515,48.3247555113598,67.8605898729472,80.421594083235,86.1877107130538,88.6204510432588,89.5279057485881,89.8161758340485,89.8831678589586,89.8848940136199,89.8723083454775,89.8473372831825,89.8206655311624,89.7964431895687,89.7719668039949,89.7461437589982,89.7194460766675,89.692794271784,89.6666398707665,89.6408633395705,89.6151645138027,89.5892946177362,89.5630171491555,89.5370940473472,89.5096356720715,89.3466021492392,89.3466021492393
743,25,25.0015362708896,25.1194205003965,25.8367258391874,28.347096923279,34.78070270872,48.1851144829689,67.714344338193,80.3484465899314,86.1536734493576,88.6063037722753,89.5227637552571,89.8146206923055,89.8828582143927,89.8848808673331,89.8724906125117,89.8476215314529,89.820917043297,89.7966786096739,89.7722105721347,89.7463991131843,89.7197038726659,89.6930457127125,89.6668820238265,89.6410972891746,89.6153921325705,89.5895176644625,89.5632350628497,89.5373065898276,89.5098492698148,89.3478202276945,89.3478202276946
744,25,25.001500805591,25.1181397344839,25.8291272493208,28.3207108472627,34.7128031080249,48.0461267812201,67.5675748031765,80.2748828021016,86.1193984612119,88.5920354958649,89.5175669028974,89.8130430559415,89.8825402471045,89.8848641801551,89.8726694463052,89.8479041576495,89.8211677819184,89.7969132316436,89.772453760805,89.746654281724,89.7199619049528,89.6932977264748,89.6671249927559,89.641332229257,89.615620862695,89.5897418869249,89.5634541676768,89.537520237998,89.5100638378975,89.3490306051964,89.3490306051964
745,25,25.0014658545182,25.1168723069182,25.8215956232407,28.2945245759585,34.6453500683957,47.907808067207,67.4202775809663,80.2009010340381,86.0848847307512,88.5776453536112,89.5123145329845,89.8114427317486,89.8822134081144,89.884843066984,89.872844593744,89.8481849226165,89.8214176453061,89.7971469883236,89.7726963166439,89.7469092385548,89.7202202045293,89.6935504248702,89.6673689755466,89.6415684335842,89.6158510324564,89.5899676418703,89.5636748224186,89.5377353296469,89.5102796695755,89.350233605251,89.3502336052512
746,25,25.0014314100032,25.1156180720253,25.814130359289,28.2685365964506,34.5783408474187,47.7701601691485,67.2724598628591,80.1265001153511,86.0501312462873,88.5631327220637,89.5070062682561,89.8098195567043,89.8818776379006,89.8848175031625,89.8730159681908,89.848463717523,89.8216665410003,89.7973797875969,89.7729381484077,89.7471638943927,89.7204786871618,89.6938037328343,89.667613910724,89.6418058583996,89.6160826189288,89.5901949288182,89.5638970491165,89.5379519076627,89.5104968243874,89.3514293765973,89.3514293765973
747,25,25.0013974643784,25.1143768841313,25.8067308558075,28.2427453958231,34.5117727026802,47.6331849152629,67.1241288401517,80.0516788756509,86.015136996132,88.5484969777726,89.5016417314498,89.8081733677863,89.8815328769414,89.8847874640329,89.8731834830085,89.8487404335384,89.8219143765412,89.7976115373467,89.7731791648528,89.7474181599538,89.7207372686166,89.6940575753028,89.6678597368136,89.6420444599467,89.6163155991865,89.5904237472878,89.5641208698119,89.5381700149333,89.510715361872,89.3526180679737,89.3526180679738
748,25,25.0013640099758,25.1131485975619,25.7993965111382,28.2171494611597,34.4456428917666,47.496884133769,66.9752917041405,79.9764361445472,85.9799009685968,88.5337374972877,89.4962205453034,89.8065040019723,89.8811790657149,89.8847529249378,89.8733470515598,89.8490149618316,89.822161059469,89.7978421454562,89.7734192747354,89.7476719459542,89.7209958646601,89.6943118772118,89.6681063923406,89.6422841944693,89.6165499503036,89.5906540967987,89.5643463065462,89.538389694347,89.5109353415675,89.3537998281191,89.3537998281191
749,25,25.0013310391277,25.1119330666431,25.792126723623,28.1917472795448,34.3799486722641,47.3612596528854,66.8259556461223,79.9007707516506,85.9444221519935,88.5188536571588,89.4907423325545,89.8048112962397,89.8808161446994,89.8847138612196,89.8735065872075,89.8492871935722,89.8224064973238,89.7980715198086,89.7736583868121,89.7479251631098,89.7212543910588,89.6945665634965,89.6683538158308,89.6425250182107,89.616785649354,89.5908859768704,89.5645733813606,89.5386109887922,89.5111568230126,89.3549748057721,89.3549748057723
750,25,25.0012985441662,25.1107301457009,25.7849208916039,28.1665373380621,34.3146873017591,47.2263133008307,66.6761278573935,79.8246815265708,85.9086995346337,88.5038448339361,89.4852067159409,89.8030950875662,89.8804440543731,89.8846702482206,89.8736620033143,89.8495570199291,89.8226505976458,89.7982995682868,89.7738964098392,89.7481777221367,89.721512763579,89.6948215590929,89.6686019458093,89.6427668874145,89.617022673412,89.591119387022,89.5648021162965,89.5388339411571,89.5113798657461,89.3561431496717,89.3561431496718
751,25,25.0012665259633,25.1095398476578,25.7777789596198,28.1415192927634,34.2498573471522,47.0920296624352,66.5258287800324,79.7481661193234,85.8727324623443,88.4887103597235,89.4796137740237,89.801355527174,89.8800625516783,89.8846271933349,89.8738107251423,89.8498244876473,89.8228936784622,89.7985263837811,89.7741333217102,89.7484295419878,89.7217708612281,89.6950766903803,89.6688505336519,89.6430094665083,89.6172606053291,89.591353849566,89.565032005655,89.5390580543301,89.5116040206629,89.3573045318924,89.3573045318925
752,25,25.0012349740404,25.1083619715254,25.7707001343497,28.116691219144,34.1854555874261,46.9584162506329,66.3750612722645,79.6712239566917,85.8365197655816,88.4734496645744,89.4739629672387,89.7995923168187,89.8796717283345,89.8845825159104,89.8739537944872,89.8500894373932,89.8231354663779,89.7987517884749,89.7743689950862,89.7486805207124,89.7220285996715,89.6953318994238,89.669099564002,89.6432527960513,89.6174995471633,89.5915895249926,89.5652632578043,89.5392835689318,89.5118295398311,89.3584592879046,89.3584592879047
753,25,25.0012038808723,25.1071963729337,25.7636838181267,28.0920516122303,34.121479281494,46.8254746102264,66.2238327583945,79.5938539384733,85.800060421335,88.4580621410159,89.4682539206426,89.7978052850431,89.8792715608232,89.8845360760604,89.8740912163456,89.8503517632315,89.8233758560663,89.7989756826663,89.7746033341394,89.7489305648824,89.7222858888164,89.6955871029323,89.6693489656082,89.6434968223782,89.6177394673671,89.5918264065463,89.5654958914201,89.5395105274506,89.5120564851126,89.3596075713365,89.3596075713367
754,25,25.0011732398974,25.1060429254417,25.7567294750382,28.0675990992264,34.0579258364499,46.6932043391856,66.072152158515,79.5160548297119,85.763353447261,88.4425471762638,89.4624863108472,89.7959942961086,89.8788620042189,89.8844883168302,89.87422271247,89.8506113767857,89.8236147888905,89.7991979877285,89.7748362509481,89.749179582075,89.7225426345122,89.6958422066039,89.6695986462074,89.6437414589662,89.6179802899213,89.5920644335656,89.5657298655015,89.5397389112582,89.5122848607541,89.360749481776,89.3607494817761
755,25,25.0011430446378,25.1049015040246,25.7498365740021,28.0433323176164,33.9947926701849,46.5616048681027,65.9200285227815,79.4378253924822,85.7263978628574,88.4269041586839,89.456659818399,89.7941592160388,89.8784430155089,89.8844397121838,89.8743479930103,89.8508681912216,89.8238522083411,89.7994186258241,89.7750676577201,89.7494274795419,89.7227987417539,89.6960971145543,89.6698485110855,89.6439866159761,89.6182219347774,89.5923035409057,89.5659651344275,89.5399686972866,89.5125146670767,89.3618851153886,89.3618851153887
756,25,25.001113288698,25.1037719850734,25.7430045887651,28.0192499151643,33.9320772113874,46.4306754601921,65.7674710314127,79.3591643858903,85.6891926894648,88.4111324777928,89.4507741277791,89.7922999126201,89.8780145535935,89.884390767004,89.8744667565127,89.8511221212473,89.8240880600363,89.7996375199057,89.7752974667927,89.7496741642098,89.7230541146818,89.6963517293172,89.6700984630771,89.6442322002517,89.6184643178576,89.5925436589383,89.5662016479572,89.5401998580295,89.5127459004755,89.363014564918,89.3630145649181
757,25,25.0010839657662,25.1026542463957,25.7362329979042,27.9953505499133,33.8697768995429,46.3004152112903,65.6144889946904,79.2800705660733,85.6517369502648,88.3952315242578,89.4448289274038,89.7904162554016,89.8775765792862,89.8843420170925,89.8745786899203,89.8513730831129,89.8243222917215,89.7998545937155,89.7755255906325,89.7499195426799,89.7233086565823,89.6966059518439,89.6703484025659,89.6444781153206,89.6187073510543,89.5927847135512,89.5664393512293,89.5404323615408,89.5129785534202,89.3641379196857,89.3641379196857
758,25,25.0010550696133,25.101548167215,25.7295212848259,27.9716328901866,33.8078891849345,46.1708230498562,65.4610918529592,79.2005426861998,85.6140296702816,88.3792006898963,89.4388239096237,89.7885081156949,89.8771290553133,89.8842940291696,89.8746834685732,89.8516209946106,89.8245548532695,89.8000697717854,89.7757519418357,89.7501635212284,89.7235622698873,89.6968596815036,89.6705982274845,89.6447242613931,89.6189509422308,89.5930266261485,89.5666781847628,89.5406661714352,89.5132126144545,89.3652552655909,89.365255265591
