Time (s),N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N20,N21,N22,N23,N24,N25,N26,N27,N28,N29,N30,N31,N32,N33,N34,N35,N36,N37,N38,N39,N40,N41,N42
88,0.85,0.856544154186544,0.868420373085089,0.872658513745995,0.87338439624453,0.874871870734472,0.884607709051505,0.951635500408064,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999988307995,1,1
89,0.85,0.856439834394304,0.868283903000174,0.872635150591026,0.873355952528865,0.874684549541661,0.882979704987368,0.943285204435645,0.998496616868949,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
90,0.85,0.856334849409038,0.868153252849002,0.872610205549005,0.873330254595179,0.874525452796949,0.881582051867586,0.934158778123348,0.997898959558177,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
91,0.85,0.856228951221834,0.868028280015725,0.872584048192827,0.873307877322286,0.874389979310856,0.88039539350323,0.92626662550278,0.996998145432799,1,1,1,1,1,1,1,1,1,0.999999999987259,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
92,0.85,0.856121740142444,0.867908074921177,0.872555863741476,0.873288759648359,0.874272551983099,0.879388048332173,0.919405081724519,0.995773444754335,1,1,1,1,1,1,1,1,1,0.999999999988227,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
93,0.85,0.856013079115699,0.867792065350658,0.872524675967594,0.873273663687575,0.874167860286501,0.878532017704394,0.91332061317516,0.994172069400088,1,1,1,1,1,1,1,1,1,0.999999999987187,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
94,0.85,0.855903068673444,0.867680276663331,0.872489237501827,0.873264886075986,0.874072314051327,0.877803384143781,0.907909877045174,0.992106029615121,1,1,1,1,1,1,1,1,1,0.999999999987786,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
95,0.85,0.855791934819145,0.867573235822599,0.872447844071,0.873265862638709,0.873985592651945,0.877181244192849,0.903127774071659,0.989462301005145,1,1,1,1,1,1,1,1,1,0.999999999985926,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
96,0.85,0.855680035703952,0.867471431580992,0.872399500140778,0.873277645422228,0.873909605611209,0.876648702979768,0.898935331227239,0.986112102802552,1,1,1,1,1,1,1,1,1,0.999999999985861,1,1,0.999999999996683,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
97,0.85,0.8555679241715,0.867374447903887,0.872345809626785,0.873295204375413,0.873845727725781,0.876193626464536,0.895286858222819,0.981915719364889,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
98,0.85,0.855456228759716,0.867281350106644,0.872289459560198,0.873312705748058,0.87379368243748,0.875806347524014,0.89213052687423,0.976732238731714,1,1,1,1,1,1,1,1,1,0.999999999987422,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999202586,1,1
99,0.85,0.855345492366084,0.867191482468649,0.872232112642451,0.873328174148652,0.873752076559049,0.875477804665241,0.889410868017858,0.970426877163478,1,1,1,1,1,1,1,1,1,0.999999999988556,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
100,0.85,0.855236145478472,0.867104308361924,0.872174741973846,0.873341422653398,0.873719249782023,0.875199836883492,0.88707369416143,0.96288778948897,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999742115,1,1,1,1,1,1,1,1,0.999999998089916,1,1,1,1,1,1,1,1,0.999999933464152,1,1
101,0.85,0.855128480311163,0.867019244573811,0.872117899990619,0.873352595090571,0.873693596720082,0.874965136880508,0.885068359120234,0.954140081398256,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999924955,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
102,0.85,0.855022760368408,0.866935856065275,0.87206215195525,0.873362042918748,0.873673915150643,0.874767670804077,0.883362731776755,0.945872032939628,0.998632347637926,1,1,1,1,1,1,1,1,1,1,1,0.999999999987389,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999993562,0.999999999993562
103,0.85,0.854919155258222,0.866853675964679,0.872007877946169,0.873370043181623,0.873659145961404,0.874601891309888,0.88189728037529,0.93650193059327,0.998089286416647,1,1,1,1,1,1,1,1,1,1,1,0.999999999987471,1,1,1,1,0.999999999896066,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999994613,0.999999999994613
104,0.85,0.854817851319086,0.866772493941597,0.8719556532171,0.873377190165238,0.873648762991636,0.874463656955406,0.880652445895746,0.928265395401851,0.997271614136408,1,1,1,1,1,1,1,1,1,1,1,0.999999999987811,1,1,1,1,0.999999999747129,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
105,0.85,0.854718662009323,0.866691266511401,0.871904937933543,0.873383003777546,0.873641315751695,0.874348264955612,0.879596767137946,0.921148962355242,0.996137070043669,1,1,1,1,1,1,1,1,1,1,1,0.999999999987463,1,1,1,1,0.999999999639239,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
106,0.85,0.854621418846764,0.86660907133876,0.87185513883691,0.87338698734523,0.873635480705353,0.874251548021934,0.878701267960938,0.914861753642433,0.994643431528528,1,1,1,1,1,1,1,1,1,1,1,0.999999999990825,1,1,1,1,0.999999999969586,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
107,0.85,0.85452607281491,0.866525401809683,0.871806000320153,0.873389023158101,0.873630466223061,0.874170225406851,0.877941680589987,0.90926735501616,0.992710847668515,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
108,0.85,0.854432630792959,0.866440009558609,0.871757473989546,0.873389220472211,0.873625873736402,0.874101697129003,0.877297628428488,0.904313587059628,0.990232257688662,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
109,0.85,0.854341116336244,0.866352788777156,0.8717096218007,0.873387790945133,0.873621593833979,0.874043880538445,0.876751841284927,0.899964048030605,0.987082198915619,1,1,1,1,1,1,1,1,0.99999999998816,1,1,0.999999999996627,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
110,0.85,0.854251553693178,0.866263712647236,0.871662571519728,0.873384977684966,0.873617748429079,0.873995101713606,0.876289646148259,0.896175296455699,0.983123300500164,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111,0.85,0.854163968222872,0.86617280931246,0.871616517159652,0.873381030544679,0.873614676430904,0.873954014074982,0.875898522022944,0.892895625226778,0.97821394021698,1,1,1,1,1,1,1,0.999999999983516,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112,0.85,0.854078384142551,0.866080136652937,0.871571718026853,0.873376172826741,0.873612934893054,0.873919513818067,0.875567844498823,0.890069293897573,0.972217530599821,1,1,1,1,1,1,1,0.999999999931642,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
113,0.85,0.853994804289081,0.865985705243676,0.871528452188621,0.873370485721589,0.873613291557681,0.873890570666616,0.875288614819653,0.887641078603618,0.965012780713078,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114,0.85,0.853913181811963,0.86588935749113,0.87148694362994,0.873363701897863,0.873616751142203,0.873866020436168,0.875052897490057,0.885558150524356,0.956556344152566,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
115,0.85,0.853833484529073,0.8657909208936,0.871447586702725,0.873355380824808,0.873624709096036,0.873845043739575,0.874854019586788,0.88378701398412,0.94852969580138,0.998721160997027,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
116,0.85,0.853755630082194,0.865690077483528,0.871410498891379,0.873345191986599,0.873637239874015,0.873827515358051,0.874686008073715,0.882262443294163,0.9389050072809,0.998254525493607,1,1,1,1,1,1,0.999999999984273,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117,0.85,0.853679702307636,0.865587145385607,0.871375935830821,0.873334396083804,0.87365271215335,0.873814642325845,0.874545364784027,0.880967068475287,0.930329515933421,0.997517825627091,1,1,1,1,1,1,0.999999999988722,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118,0.85,0.853605471014505,0.865481645608918,0.871342944420295,0.873323280993971,0.873668684492396,0.873806163140504,0.874428025405092,0.879868737294868,0.922951854524157,0.996469310475411,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119,0.85,0.853532674016774,0.86537295419192,0.871310430074337,0.873311423504159,0.873683763979902,0.873800977047377,0.874329909028996,0.878937307519608,0.916465784238068,0.995077132798551,1,1,1,1,1,1,0.999999999887392,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120,0.85,0.853461193076699,0.865260835712562,0.871277736059009,0.873298580717858,0.873697410410404,0.87379813544134,0.874247718935536,0.87814735475883,0.910696774686992,0.993270209421491,1,1,1,1,1,1,1,0.999999999562907,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121,0.85,0.853391000676007,0.865145336590235,0.871244508315964,0.873284740751364,0.873709455821548,0.87379695580216,0.874178856258543,0.877477637871331,0.905579109023814,0.990947726649579,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
122,0.85,0.853322109865654,0.865026654332751,0.871210561402273,0.873270023370107,0.873719908631119,0.873796965935267,0.874121238716245,0.876910244047956,0.901075677230738,0.987988701830707,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
123,0.85,0.853254549426893,0.864905064724096,0.871175812353409,0.873254615739741,0.873728885960112,0.873797857229301,0.8740731830254,0.876430002717896,0.897145647224458,0.984258478789627,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999998850473,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
124,0.85,0.853188359006104,0.864780897488295,0.871140259859698,0.873238757027596,0.873736592434059,0.873799458299917,0.874033317613343,0.87602383727345,0.893738870247776,0.979614878705275,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
125,0.85,0.853123583454105,0.864654519605698,0.871103979507484,0.873222728081604,0.873743318972086,0.873801734612539,0.874000586416573,0.875680854759104,0.89080049527659,0.973920279034451,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
126,0.85,0.853060259304585,0.864526285724028,0.871067066750458,0.873206800595024,0.873749380780687,0.873804715432797,0.87397413128704,0.875391729484572,0.888274646934864,0.967047627246293,1,1,1,1,1,1,1,1,1,1,1,1,0.99999999975416,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
127,0.85,0.852998382221539,0.864396438991312,0.871029519134856,0.873191113591165,0.873754988360595,0.873808362710728,0.87395315011237,0.875148450635997,0.886107649376382,0.958916410577408,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
128,0.85,0.85293797210966,0.864265283080702,0.870991418751603,0.873175858946262,0.873760422304088,0.873812747144884,0.873937051777087,0.874944377687766,0.88426202081852,0.950984503127599,0.998485299688948,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
129,0.85,0.852878865555184,0.864132603096454,0.870952274972755,0.873160613054055,0.873765351973144,0.873817380960172,0.873924761964954,0.874773117296432,0.882677295382616,0.941397034014462,0.99839990445545,1,1,1,1,1,0.999999999939178,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
130,0.85,0.852821271461565,0.86399922403262,0.870912796912711,0.87314617134314,0.873770655971583,0.87382306719479,0.873916540664674,0.87463055067606,0.881327938274812,0.932494810229106,0.997742262541241,1,1,1,1,1,0.999999999925714,0.99999999981187,1,1,1,1,0.99999999999993,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131,0.85,0.852765031299232,0.863864952814449,0.870872560919697,0.873132173558102,0.873776018706184,0.873829537980212,0.873911580121545,0.874512139475535,0.880184111886498,0.924834323345843,0.996778180116175,1,1,1,1,1,0.999999999957646,0.9999999999192,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
132,0.85,0.852709886112712,0.863729275985414,0.870830697965752,0.873117784394656,0.873780552796912,0.873836127334499,0.873908622641792,0.874413394419948,0.879214630411042,0.918140911121755,0.995482428207215,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
133,0.85,0.852655702391196,0.863592019637124,0.870786650041319,0.873102510684009,0.873783567193407,0.873842637355413,0.873906757364396,0.87433061824484,0.878392633102327,0.912195439083908,0.993794745182719,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
134,0.85,0.852602450593828,0.863453324188473,0.870740166127498,0.873086250566924,0.873784572441887,0.873849405090035,0.873905458166952,0.874260857410288,0.87769565862074,0.906913402674979,0.991620610202819,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
135,0.85,0.852550147909579,0.863313484494955,0.870691182182775,0.873069075003818,0.873783367697654,0.87385654732071,0.8739045122778,0.874201880779041,0.877104889411405,0.902254713182074,0.988844145084876,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
136,0.85,0.852498829245941,0.863172835692709,0.870639813827173,0.873050986263594,0.873780301034487,0.87386320002723,0.873903911325442,0.874152186097423,0.876604520626764,0.898180712523829,0.985333867180369,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
137,0.85,0.852448538968977,0.863031733055762,0.87058628791596,0.873032038912387,0.873775799794113,0.873868848816456,0.873903611222182,0.874110517602504,0.876181071103653,0.89464324970233,0.980948879606848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
138,0.85,0.852399326850808,0.862890548900974,0.870530885630207,0.873012416435568,0.873770187533936,0.873873616439962,0.873903559225986,0.874075774100282,0.875823140824198,0.891588646961117,0.9755497952928,1,1,1,1,1,1,0.999999999972631,1,1,1,1,0.999999994573337,1,1,0.999999933495649,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
139,0.85,0.852351240011873,0.862749643019289,0.870473915709424,0.872992365029265,0.873763777369499,0.873877800608643,0.873903758552355,0.874047058872476,0.875521003521442,0.888960844778396,0.969005857365047,1,1,1,1,1,1,0.999999999961994,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
140,0.85,0.852304292735344,0.862609270807713,0.870415610645128,0.872972062169297,0.873756807675764,0.873881630542482,0.873904207007047,0.874023571032095,0.875266328259677,0.886705244512787,0.961214131958903,1,1,1,1,1,1,0.999999999954406,1,1,1,1,0.999999999467499,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
141,0.85,0.852258447047119,0.86246952010492,0.870356037343658,0.872951513381688,0.873749353072097,0.873885134950885,0.873904845075715,0.874004481294402,0.875051880280842,0.884772283081772,0.952287206271108,1,1,1,1,1,1,0.999999999956054,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
142,0.85,0.85221372390111,0.862330619529807,0.870295457225167,0.872930921046237,0.873741702399135,0.87388851899318,0.873905910108235,0.873989299357004,0.874871804426885,0.883130474678324,0.943967993084461,0.998526175421854,1,1,1,1,1,0.999999999943347,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
143,0.85,0.85217012463655,0.862192716916051,0.870234050908313,0.872910396228843,0.873734054616578,0.873891889683435,0.873907563588528,0.873977564007955,0.874720804744138,0.881721515105696,0.934775006632202,0.997946372542481,1,1,1,1,1,0.999999999928494,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
144,0.85,0.852127642180931,0.862055940783096,0.870172032519578,0.872890109493141,0.873726674638701,0.873895442408876,0.873910016886827,0.873969000128068,0.87459476218893,0.880526042379705,0.926804959102259,0.997066042956765,1,1,1,1,1,0.99999999994867,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
145,0.85,0.85208602088225,0.861919697456891,0.870108718164964,0.872869287672534,0.873718860577368,0.873898427193617,0.87391248769843,0.873962449301822,0.874489163603811,0.879512436481633,0.919887242165351,0.995863375929075,1,1,1,1,1,0.999999999980787,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
146,0.85,0.852045095389051,0.861783604959075,0.870043613238684,0.872847324461299,0.873710047811774,0.873900247050344,0.873914313436458,0.873956956651071,0.874400212671726,0.878652661279761,0.913757950621687,0.994288775694872,1,1,1,1,1,0.999999999990125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
147,0.85,0.852004818507758,0.861647597650957,0.869976583963076,0.872823975255279,0.873700013619064,0.873900659703415,0.873915168258081,0.873951961248086,0.874324947971069,0.877923336304476,0.908306207285035,0.992255908793288,1,1,1,1,1,0.999999999991515,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
148,0.85,0.851965200983999,0.861511772859681,0.869907707737527,0.872799216147357,0.873688742871841,0.873899637013925,0.873914943537828,0.873947151312984,0.874261027587859,0.877304823402171,0.903486775405384,0.989653979303875,1,1,1,1,1,0.999999999998467,1,1,1,1,0.999999997632967,1,1,0.999999999697872,1,1,1,1,0.999999912906095,1,1,1,1,1,1,1,1,1,1
149,0.85,0.851926276453521,0.86137629572463,0.869837173030599,0.872773148138054,0.873676340731933,0.873897263400533,0.873913679506033,0.873942365571708,0.874206569215182,0.876780468500736,0.899262276111801,0.986355107432997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999736018413,1,0.999999965401819,1,1,1
150,0.85,0.851888088621529,0.86124136191818,0.869765238414664,0.872745955517885,0.873663003518231,0.873893689520224,0.873911555790961,0.873937555166614,0.874160056518231,0.876336099439938,0.895587474098426,0.982220221334064,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99999996774464,0.999999937678246,0.999999820849077,0.999999820849077
151,0.85,0.851850688660368,0.86110718774556,0.869692220890912,0.872717892753663,0.873649019030636,0.87388911654982,0.873908900790726,0.873932777359545,0.874120286772699,0.875959670187604,0.892409540858042,0.977108973198271,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999602426,1,1,1,1,1
152,0.85,0.851814128978249,0.860973991407907,0.869618471447639,0.872689257250399,0.873634750329773,0.873883769883585,0.87390617395336,0.873928178751039,0.874086321787599,0.875641008517431,0.889672828580684,0.970887271786432,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999993785081,1,1,1,0.999999934890862,0.999999934890862
153,0.85,0.851778439186247,0.860841928093553,0.869544286943905,0.872660300483289,0.873620536697513,0.873877843682646,0.873903778445762,0.873923918284693,0.874057386626586,0.875371400313759,0.88732195261696,0.963440011535544,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
154,0.85,0.851743597386226,0.860711011888809,0.869469784054072,0.872631121905847,0.873606514945847,0.873871491691615,0.873901650877936,0.873920052646367,0.874032797952486,0.875143395703046,0.8853054970212,0.954774422738549,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
155,0.85,0.851709607703406,0.860581320311223,0.86939513710643,0.872601918963208,0.873592861432147,0.87386503627293,0.873899673177151,0.873916723113708,0.87401212066849,0.874950927593317,0.883590601927798,0.946564338966017,0.998640656170897,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999986954,1,1,1,1,1,1,0.999999999986871,1,1,1,1
156,0.85,0.851676457012876,0.860452876156248,0.869320427578925,0.872572798597627,0.873579668943967,0.873858664588612,0.873897825764164,0.87391395471913,0.873994878373346,0.87478849149031,0.882116934928545,0.93715827630902,0.99813034009697,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999928059,1,1,1,1,1,1,0.999999999994021,1,1,1,1
157,0.85,0.851644211707337,0.860325925352904,0.869246036584834,0.872544200046193,0.873567385046888,0.873852883964938,0.873896543182301,0.87391212786472,0.873981018358966,0.874652040281149,0.88086456411506,0.928854013723627,0.997332585117736,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99999999977472,1,1,1,1,1,1,1,1,1,1,1
158,0.85,0.851612648587957,0.86019995059516,0.869171338645502,0.872515532303972,0.873555423844919,0.873847164677867,0.873895255227037,0.873910605456313,0.873969531385032,0.874537090041955,0.879802027042297,0.921688054195027,0.99621978632573,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999766522,1,1,1,1,1,1,1,1,1,1,1
159,0.85,0.851581573475554,0.860074484207015,0.869095681048133,0.872486141967642,0.873543118488159,0.873840887124489,0.873893311058944,0.873908673817966,0.873959388447479,0.874439659461631,0.878900098716389,0.915363354925051,0.994752478242698,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999772738,1,1,1,1,1,1,1,1,1,1,1
160,0.85,0.851550921665113,0.859949389908094,0.869018792382381,0.872455742056542,0.873530154581349,0.873833776383019,0.873890411422897,0.873905976145557,0.87394996485401,0.874356626110999,0.878134292974702,0.909734976680617,0.992853028551154,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
161,0.85,0.851520699204747,0.859824722825,0.868940647355442,0.872424291217013,0.873516455615007,0.873825788913779,0.873886493782353,0.873902400475259,0.87394091772342,0.87428553329283,0.877484113145534,0.904748184668244,0.990416270876926,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999983908101,0.999999999339261,1,1,1,1
162,0.85,0.851490941114198,0.85970062294673,0.868861347910879,0.872391882875813,0.873502076991912,0.873817008077022,0.873881623870783,0.873897977362472,0.873932072784298,0.874224413826888,0.876932187997496,0.900366388387194,0.987318260864764,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
163,0.85,0.851461694263209,0.859577269005712,0.86878107001174,0.872358696186024,0.873487159958132,0.873807601940742,0.8738759493433,0.873892839917103,0.87392337529516,0.874171694213421,0.876463769302753,0.896546831756673,0.983422528065724,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
164,0.85,0.851433012981879,0.859454864030105,0.86870004500181,0.872324981723118,0.873471919162955,0.873797812978634,0.873869686858224,0.87388721375738,0.873914875506571,0.874126134422609,0.876066328163036,0.893238497452045,0.978587955670905,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999991847775,1,1,1
165,0.85,0.851404956085903,0.859333625569418,0.868618545742812,0.87229104950041,0.873456633267674,0.873787952084705,0.873863114971456,0.87388140736238,0.873906718055289,0.874086779123478,0.875729225800376,0.890385835673555,0.972677911484267,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999991357,1,1,1,1,1,1,1,1,1,1,0.999999970816386,1,1,1
166,0.85,0.851377567675736,0.859213735073014,0.868536816038693,0.872257198675289,0.87344157602277,0.873778331286706,0.873856507498896,0.873875742609553,0.873899074355293,0.874052871179402,0.875443504323078,0.887933608963713,0.965569731417266,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999971399,1,1,1,1,1,1,1,1,1,1,1,1,1,1
167,0.85,0.851350845524367,0.859095255443399,0.868454947600033,0.872223588081364,0.87342688585076,0.873769134941805,0.87385000511084,0.873870421668433,0.873892008802996,0.87402367773604,0.875201383178735,0.885828896321156,0.957209499270149,1,1,1,1,1,1,1,1,1,1,1,1,1,0.99999999927033,1,1,1,1,1,1,1,1,1,1,1,0.99999999813292,1,1
168,0.85,0.851324786775249,0.858978240864967,0.868373016023589,0.872190366579365,0.873412694236138,0.873760545210797,0.873843747151517,0.873865641081136,0.873885606461836,0.87399861014464,0.874996410636174,0.884037171418564,0.949167778848819,0.998790656590341,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
169,0.85,0.85129936310693,0.858862668223235,0.868290976091073,0.872157554572287,0.873399006614999,0.873752611704027,0.873837764194982,0.873861428055666,0.87387984805052,0.873977083395303,0.87482274124144,0.882495336223706,0.939613431940933,0.998292126223915,1,1,1,1,1,1,1,1,0.999999999987309,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
170,0.85,0.851274680753265,0.858748856416708,0.868209264051364,0.872125674095593,0.873386348369238,0.873745886933402,0.873832641936966,0.87385825834908,0.873875252099092,0.873959157090104,0.874676248016312,0.881183193152404,0.930963386055912,0.997576081108341,1,1,1,1,1,1,1,1,0.999999999947708,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
171,0.85,0.851250577637498,0.858636459862327,0.868127414838096,0.872094332474125,0.873374348019897,0.873740014626856,0.873828090955882,0.873855694367832,0.873871443463545,0.873944078454461,0.87455253502956,0.880069367257639,0.92352304306555,0.996549661937154,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
