Time (s),N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N20,N21,N22
438,0.05,0.0500000010794794,0.050000010047349,0.0500000933476888,0.0500009467246462,0.0500100093120071,0.0501153337311533,0.0514953797303798,0.0674074429139626,0.0781588307791424,0.0784817823805524,0.0784893046882736,0.078472531742185,0.0784245765768723,0.0783269528583197,0.078135324572845,0.0777491429827056,0.0769500442477245,0.0752748696071262,0.0716819744895787,0.0593597197884593,0.0593597197884593
439,0.05,0.0500000010563928,0.0500000097410769,0.0500000898684287,0.0500009095276624,0.0500096031621635,0.0501104209842296,0.0514286513821372,0.0666647448161832,0.0780435849659347,0.0784101194844683,0.0784601254469506,0.078444854468447,0.0784058644403161,0.0783193824663577,0.07814054161673,0.0777718863159109,0.0770028990100016,0.0753865917697405,0.0719134108238702,0.0599303657609422,0.0599303657609422
440,0.05,0.0500000010336834,0.0500000094446642,0.0500000865224913,0.0500008738101344,0.0500092137448132,0.0501057209691287,0.051364800898927,0.0659377125464008,0.0779146034331669,0.0783272990688638,0.078411653119854,0.0784149706956583,0.078388648538394,0.0783121136091896,0.0781437843253383,0.0777909647558374,0.0770511704208944,0.075492716222339,0.072136700505006,0.0604872446161023,0.0604872446161023
441,0.05,0.0500000010113126,0.0500000091570149,0.0500000833024512,0.0500008395087589,0.0500088403674983,0.0501012260313852,0.0513039191894051,0.0652521810675566,0.0777679162782262,0.0782419116434554,0.0783503588847452,0.0783840765829344,0.0783622298655737,0.078297621315625,0.0781439459737669,0.077809421330787,0.077098616452907,0.0755954889472392,0.0723521444518375,0.0610294966469848,0.0610294966469848
442,0.05,0.0500000009891,0.0500000088784823,0.0500000802054002,0.0500008065693699,0.0500084823680226,0.0500969279381849,0.0512459534593427,0.0646132301230403,0.0776161656051033,0.0781551780499701,0.0782758669034212,0.0783532374989677,0.07833978650464,0.0782832675933114,0.0781393788275709,0.0778207328182485,0.0771390176397129,0.0756918485452786,0.0725599621191744,0.0615587580414449,0.0615587580414449
443,0.05,0.0500000009672372,0.050000008609037,0.0500000772275116,0.0500007749401691,0.0500081391062311,0.0500928176615858,0.0511907337664476,0.0640147372581311,0.077469122201725,0.0780672547382339,0.078211448048001,0.0783079902087647,0.0783078882104454,0.0782652394152674,0.0781362559087381,0.0778355697092904,0.0771813495023371,0.0757858854504839,0.0727596890165778,0.0620725196092743,0.0620725196092743
444,0.05,0.0500000009457784,0.0500000083478383,0.0500000743621043,0.0500007445641571,0.0500078099539163,0.0500888863517756,0.051138077094624,0.0634488486879975,0.0773377989430146,0.0779853644451392,0.0781477715279977,0.0782646700322005,0.0782800198131792,0.078247728220746,0.0781298984369505,0.0778447619283345,0.0772177010976006,0.0758745488072349,0.07295321728049,0.0625745147008099,0.0625745147008099
445,0.05,0.0500000009248718,0.0500000080943609,0.0500000716037236,0.0500007153889949,0.0500074943135457,0.0500851256743497,0.0510878344333812,0.0629121927099788,0.0772239645654708,0.0779149777623206,0.0780959825858503,0.0782171338790612,0.0782654690889248,0.0782287999939928,0.0781195179032184,0.0778512172055058,0.0772519979967816,0.0759594055881506,0.0731387085972764,0.063061488686227,0.063061488686227
446,0.05,0.0500000009046875,0.0500000078480627,0.0500000689466157,0.050000687362939,0.0500071916126552,0.0500815278539842,0.0510398753306039,0.0624017847299384,0.0771333590585022,0.077854318348996,0.078058314352858,0.0781689014026763,0.0782504133487628,0.0782169128459906,0.0781141652562624,0.0778577641778611,0.0772823597988563,0.0760381286164452,0.0733161926843865,0.0635354625882942,0.0635354625882942
447,0.05,0.0500000008853614,0.0500000076082336,0.0500000663848966,0.0500006604360361,0.0500069013035825,0.0500780855895664,0.0509940934703675,0.061916831300488,0.0770620645626663,0.0778103244868826,0.0780240053698793,0.0781381780659552,0.0782265033361356,0.0782005320272094,0.0781082324485214,0.0778669285573273,0.0773160864743004,0.0761177011676884,0.0734890475450029,0.0639956926919537,0.0639956926919537
448,0.05,0.0500000008667987,0.0500000073747659,0.0500000639148378,0.0500006345632204,0.0500066228664482,0.0500747919935591,0.0509503871765309,0.0614554709031914,0.0770052199355311,0.077784143116321,0.0779956919824216,0.0781120519879275,0.0782083345804031,0.0781884079277084,0.0781033835537895,0.0778739063345623,0.0773456412255185,0.0761923726826712,0.0736558972198605,0.0644447677265144,0.0644447677265144
449,0.05,0.0500000008489706,0.0500000071482136,0.0500000615352031,0.0500006097065236,0.0500063558118072,0.0500716404375316,0.0509086527742189,0.0610152065257306,0.0769623295080586,0.0777682485857445,0.0779772690994806,0.0780924242800691,0.078190821517436,0.0781768074840052,0.0780996746550663,0.0778825172900547,0.0773760416867301,0.0762652193719008,0.073816375745808,0.0648799475753158,0.0648799475753158
450,0.05,0.0500000008318206,0.0500000069286936,0.0500000592436142,0.0500005858274987,0.0500060996688485,0.0500686245979004,0.0508687913407948,0.0605935777475673,0.0769304650630601,0.07776341026515,0.0779637628423329,0.0780780314975065,0.0781777481355201,0.0781676215228331,0.0780963347084666,0.0778898905182303,0.0774042810058777,0.076335174698851,0.0739720693743968,0.065303926789317,0.065303926789317
451,0.05,0.0500000008152938,0.0500000067163808,0.0500000570379572,0.0500005628893849,0.0500058539869102,0.0500657384403739,0.0508307083456532,0.0601882826971328,0.0769063663052129,0.0777671944769819,0.0779575485937078,0.0780672047242034,0.0781663438771567,0.0781601546702316,0.0780945641510065,0.077898187614726,0.0774320287217452,0.0764023183338575,0.0741215253083942,0.0657152945469931,0.0657152945469931
452,0.05,0.0500000007993554,0.0500000065113405,0.0500000549159498,0.0500005408566346,0.0500056183335708,0.0500629761966777,0.0507943151444888,0.0597974634916311,0.0768886542569709,0.0777773034205136,0.0779564309381931,0.0780610507586521,0.078157547005175,0.078153828264526,0.0780930407029801,0.0779062437262432,0.0774590660197214,0.0764676109472886,0.074266359174169,0.0661149308263548,0.0661149308263548
453,0.05,0.0500000007839587,0.0500000063134805,0.0500000528749297,0.0500005196941898,0.0500053922933863,0.0500603323727495,0.0507595293083662,0.0594196402583056,0.0768752299286566,0.0777937981531926,0.0779593222717637,0.0780577518577598,0.0781514327222044,0.0781494384838046,0.0780925072459398,0.0779141903551274,0.0774847975336242,0.0765301345242472,0.0744060422828128,0.0665033849361972,0.0665033849361972
454,0.05,0.0500000007690694,0.0500000061227018,0.0500000509122855,0.0500004993683671,0.0500051754699219,0.0500578017619412,0.0507262749840295,0.0590538079594994,0.0768643529637722,0.077815181138313,0.0779668644772474,0.0780571973616799,0.0781469654865801,0.0781462955506756,0.0780928696306766,0.0779225350586731,0.077510018079343,0.0765904996374124,0.0745406673918224,0.0668802786274455,0.0668802786274455
455,0.05,0.0500000007546585,0.0500000059388525,0.0500000490253599,0.0500004798465884,0.0500049674826363,0.0500553793966335,0.0506944819139867,0.058699306213134,0.0768550229100074,0.0778404029901962,0.0779778076605966,0.0780600200506404,0.0781443226936893,0.0781442298141394,0.0780937262180053,0.0779308534180251,0.0775345463489606,0.0766489406525865,0.0746708451557444,0.0672461964563028,0.0672461964563028
456,0.05,0.0500000007406895,0.050000005761732,0.0500000472114397,0.0500004610971803,0.0500047679653544,0.0500530605210617,0.0506640836604621,0.058355621333082,0.076846164916603,0.0778693624553304,0.0779914130431945,0.0780655668263517,0.0781435799129675,0.0781434721277188,0.0780952748108978,0.0779391910796401,0.0775582528019639,0.0767052656368251,0.0747965323890886,0.0676014673914076,0.0676014673914076
457,0.05,0.0500000007271372,0.0500000055911415,0.0500000454678742,0.0500004430897041,0.0500045765681317,0.0500508406156544,0.0506350186798835,0.0580225452003853,0.0768366691727985,0.077901548312506,0.0780078473418083,0.0780731736788205,0.0781445705887393,0.0781439747948295,0.0780976094960984,0.0779477319019472,0.077581324662773,0.0767595947316,0.0749177858068224,0.067946191444345,0.067946191444345
458,0.05,0.0500000007139739,0.0500000054268647,0.050000043792058,0.0500004257948511,0.0500043929556498,0.0500487153703058,0.0506072291173075,0.0576999592883215,0.0768257821657356,0.0779363215417648,0.0780268443053002,0.078083188173158,0.0781469943668484,0.0781455354959273,0.0781006196533707,0.0779564730233474,0.0776038725185162,0.0768121310864996,0.075034862874347,0.0682806083470126,0.0682806083470126
459,0.05,0.050000000701179,0.0500000052686733,0.0500000421814192,0.0500004091843736,0.05000421680665,0.0500466806708602,0.0505806599784482,0.057387781836815,0.0768129343479166,0.0779731641406693,0.0780482588624209,0.0780949827025308,0.078151131200384,0.0781482509662296,0.078104296624632,0.0779653762194454,0.0776258967771084,0.0768629667730286,0.0751479791678437,0.0686050356441273,0.0686050356441273
460,0.05,0.0500000006887315,0.0500000051163314,0.0500000406334524,0.0500003932313163,0.0500040478164411,0.0500447326300869,0.0505552593755689,0.0570859546595249,0.0767975023873577,0.0780118689745507,0.0780717476637907,0.0781085895077305,0.0781568115363803,0.0781521005099032,0.0781086763453956,0.0779744735284803,0.0776474141443687,0.0769121359084761,0.0752572510724608,0.0689197477226384,0.0689197477226384
461,0.05,0.0500000006766088,0.0500000049696066,0.0500000391456949,0.0500003779092117,0.0500038856861507,0.0500428674392623,0.0505309764882919,0.0567944241706397,0.0767787886264016,0.0780522816553531,0.0780968888298833,0.0781245261771515,0.0781635991391517,0.0781569301189537,0.0781137551626078,0.0779838206142033,0.0776684925029054,0.0769597129079163,0.0753627946225746,0.0692249725955479,0.0692249725955479
462,0.05,0.0500000006647949,0.0500000048282797,0.0500000377158178,0.0500003631931341,0.050003730135328,0.0500410815385979,0.0505077638162644,0.0565131300592236,0.0767560987300404,0.0780942092293512,0.0781235344310164,0.0781421962520867,0.0781718387553083,0.0781628200980075,0.0781195128361873,0.077993418064563,0.0776891924832619,0.0770058135609718,0.0754647733427355,0.0695209324459861,0.0695209324459861
463,0.05,0.0500000006532803,0.0500000046921246,0.0500000363415051,0.0500003490588177,0.0500035808922724,0.0500393714861235,0.0504855752376964,0.0562419784422116,0.0767288616903588,0.0781372733996396,0.078151697709211,0.0781613138798333,0.0781805614451626,0.0781698728984068,0.0781262660720182,0.0780035334665811,0.0777097009029742,0.0770505907146191,0.0755633690578995,0.0698078944190117,0.0698078944190117
464,0.05,0.0500000006420549,0.0500000045609156,0.0500000350204945,0.0500003354827552,0.0500034376945914,0.050037733964943,0.0504643662042182,0.0559808590052589,0.0766965390022102,0.0781810536009253,0.0781814864601988,0.0781812049744771,0.0781894788185823,0.0781781406991205,0.0781341650838456,0.078014322166845,0.0777301592882725,0.0770941892477441,0.0756587656265321,0.0700861266889755,0.0700861266889755
465,0.05,0.050000000631103,0.0500000044344229,0.0500000337506113,0.0500003224427493,0.050003300296074,0.050036165874307,0.0504440947581171,0.0557296127329287,0.0766587033195179,0.078224989910002,0.0782132016706125,0.0782002322828774,0.0782004104748589,0.0781874515941239,0.0781427964594286,0.0780255562412437,0.0777505342286569,0.0771366983989985,0.0757511387830249,0.0703559149055274,0.0703559149055274
466,0.05,0.0500000006203893,0.0500000043124769,0.0500000325299671,0.0500003099178065,0.0500031684605144,0.0500346642384007,0.0504247204374005,0.0554880525879084,0.0766146559505839,0.078269056279616,0.078246051658506,0.0782205094748915,0.078213833909926,0.0781974819639816,0.0781515512365917,0.0780366536899901,0.0777704153547071,0.0771779147073271,0.0758404836463189,0.0706174717979077,0.0706174717979077
467,0.05,0.0500000006098923,0.0500000041949159,0.0500000313566979,0.0500002978873001,0.0500030419560294,0.0500332261381347,0.0504062034788586,0.0552559811356727,0.0765636773072156,0.0783131328434488,0.078279613115262,0.0782426118624125,0.0782297927059662,0.0782082718381712,0.0781603571002927,0.0780474703235602,0.0777896581796712,0.0772177525718987,0.0759268191267049,0.070870988401694,0.070870988401694
468,0.05,0.0500000005996069,0.050000004081628,0.0500000302291584,0.0500002863321099,0.0500029205661117,0.0500318488525863,0.050388506527916,0.0550331605844268,0.0765048505509711,0.0783572080500961,0.0783136003651838,0.0782660319013246,0.0782468122897447,0.0782205012101494,0.0781700941755634,0.0780585371511538,0.0778084422792969,0.0772562012082163,0.0760101106347595,0.0711165697888415,0.0711165697888415
469,0.05,0.0500000005895325,0.0500000039723942,0.0500000291454337,0.0500002752334437,0.0500028040845881,0.0500305298070583,0.0503715941145373,0.0548193365511468,0.0764373683266603,0.078400909637308,0.0783478859188711,0.0782903576805387,0.0782643839326859,0.0782334824251066,0.0781806452483707,0.0780701799544563,0.0778272487001494,0.0772937023669536,0.0760907004406289,0.0713544918262951,0.0713544918262951
470,0.05,0.0500000005796592,0.0500000038670219,0.0500000281036897,0.0500002645725853,0.0500026923049599,0.050029266421467,0.0503554307173675,0.0546142572920988,0.0763604167949184,0.0784439703953162,0.0783822388333806,0.0783154611918068,0.0782821443629273,0.0782470785570179,0.0781919855789539,0.0780824431918418,0.0778461748064469,0.0773303954987471,0.0761687722868395,0.0715850180440726,0.0715850180440726
471,0.05,0.0500000005699729,0.0500000037652822,0.0500000271020584,0.0500002543318125,0.0500025850354884,0.0500280563159208,0.0503399833715038,0.054417645162264,0.0762731963811762,0.0784859972462414,0.078416474936971,0.0783412841990655,0.0783002573253993,0.0782610369039446,0.0782037082287515,0.0780950083242217,0.0778651141566945,0.0773663830128245,0.0762445805552089,0.0718085140473826,0.0718085140473826
472,0.05,0.0500000005604573,0.0500000036670501,0.0500000261390561,0.0500002444948216,0.0500024820951732,0.0500268972421026,0.0503252208556535,0.0542292172007042,0.0761747606655235,0.0785267179737037,0.0784503347031366,0.0783675074674935,0.0783189836472187,0.0782755147596223,0.0782158756347031,0.0781078040154053,0.0778838917652077,0.0774014847715122,0.0763180463394874,0.0720251341425986,0.0720251341425986
473,0.05,0.0500000005510998,0.0500000035721802,0.0500000252131397,0.0500002350451949,0.0500023833023605,0.0500257869431965,0.0503111118513232,0.0540486932949394,0.0760641643331126,0.0785658128181485,0.0784835928807052,0.0783938735737295,0.0783383086997959,0.0782904516831344,0.0782284423974466,0.0781208080631941,0.0779025048301972,0.0774357236527244,0.0763892429312389,0.0722350741655228,0.0722350741655228
474,0.05,0.0500000005418895,0.0500000034805776,0.0500000243230132,0.0500002259679945,0.0500022884895842,0.0500247233425643,0.0502976274214233,0.0538757840911695,0.0759403362019505,0.0786029555818383,0.0785160172680121,0.0784200486088908,0.0783580937519101,0.0783058039081979,0.0782414701621591,0.0781341350315217,0.0779210521196443,0.0774691506267317,0.0764581980260038,0.072438442698054,0.072438442698054
475,0.05,0.0500000005328164,0.0500000033921012,0.0500000234672883,0.0500002172487409,0.0500021974975262,0.0500237044741254,0.050284740154187,0.0537102030199968,0.0758021466256935,0.0786377815360537,0.0785472995397328,0.0784459863389062,0.0783779287283125,0.0783213919780013,0.0782548342830463,0.0781477385215386,0.0779395808092326,0.077501894369789,0.0765250995226865,0.0726354928486943,0.0726354928486943
476,0.05,0.0500000005238688,0.0500000033066188,0.0500000226446111,0.0500002088731547,0.0500021101690872,0.0500227284012088,0.0502724230671592,0.0535516676439307,0.0756484570910578,0.0786699436191435,0.0785771485638695,0.0784715074373036,0.0783976146429439,0.0783371203881824,0.0782684590339807,0.0781615702741685,0.077958075101888,0.0775339799007111,0.0765900316438329,0.0728264282741681,0.0728264282741681
477,0.05,0.0500000005150348,0.0500000032239917,0.0500000218536643,0.0500002008277441,0.0500020263570814,0.0500217933180169,0.0502606509818657,0.0533998989165394,0.0754780571288898,0.0786990860635935,0.0786052456152573,0.0784964573978182,0.0784169404383691,0.0783528864904764,0.0782822323976548,0.0781755296674516,0.0779764693988416,0.077565400335927,0.0766530713058824,0.0730114691668814,0.0730114691668814
478,0.05,0.0500000005063024,0.0500000031440985,0.0500000210931782,0.0500001930989755,0.0500019459125229,0.050020897392212,0.050249398332765,0.0532546153791937,0.0752896997721387,0.0787248400601797,0.0786312916780514,0.0785205734631168,0.0784357760503562,0.0783685868846335,0.0782960765215682,0.0781895730592112,0.0779947541470328,0.0775961798780777,0.0767142888269781,0.0731907939712533,0.0731907939712533
479,0.05,0.0500000004976586,0.0500000030668277,0.0500000203620192,0.0500001856748702,0.0500018687044966,0.050020039026908,0.0502386427883751,0.053115541717614,0.0750819454561057,0.0787468095083752,0.0786549641626954,0.0785434484410054,0.0784541795943571,0.0783841395984902,0.0783098968293651,0.0782036111316105,0.0780128537637438,0.0776262690339586,0.076773688197506,0.0733645450139066,0.0733645450139066
480,0.05,0.0500000004890913,0.0500000029920613,0.0500000196589841,0.0500001785426648,0.0500017945928461,0.0500192165041757,0.0502283603879118,0.0529824050668816,0.0748534351317933,0.0787646096316294,0.0786759342891874,0.0785648198515812,0.0784720227928589,0.0783994047476546,0.0783235925339283,0.0782175810873896,0.0780307447879329,0.0776556862175014,0.0768313410231392,0.0735329031289492,0.0735329031289492
481,0.05,0.0500000004805877,0.0500000029197063,0.0500000189830943,0.0500001716917422,0.0500017234611486,0.0500184284118065,0.0502185314166351,0.052854949968584,0.0746024809703694,0.078777803037229,0.078693820410349,0.0785842794265496,0.0784893266667213,0.078414181951653,0.0783370369095708,0.0782314052528647,0.0780483889557597,0.0776844284602613,0.0768872863054554,0.0736960061863912,0.0736960061863912
482,0.05,0.0500000004721356,0.0500000028496497,0.0500000183332177,0.0500001651101624,0.0500016551787294,0.0500176731546059,0.0502091336286222,0.0527329115436239,0.0743276120972465,0.078785996558314,0.0787082792165155,0.0786015549541178,0.0785059076616206,0.0784283406353805,0.0783501362289826,0.0782450154751031,0.0780657475077785,0.0777124936995128,0.0769415753164258,0.0738540219197075,0.0738540219197075
483,0.05,0.0500000004637237,0.050000002781794,0.0500000177084287,0.0500001587882306,0.0500015896402311,0.0500169494632516,0.0502001493787073,0.0526160547006066,0.0740270151487465,0.0787887660420673,0.0787189039152942,0.0786164284132703,0.078521318267793,0.0784416997965248,0.0783628004044316,0.078258348337783,0.0780827835497445,0.0777398800935717,0.0769942555882221,0.0740071030387786,0.0740071030387786
484,0.05,0.0500000004553401,0.0500000027160324,0.0500000171076738,0.0500001527148564,0.0500015267245782,0.0500162558660207,0.050191558155422,0.0525041252054628,0.0736991104226462,0.0787857187729446,0.0787253349436387,0.0786285988544398,0.0785353357843567,0.0784541472041878,0.0783749365752134,0.0782713335569304,0.078099454790143,0.0777665797110912,0.0770453683248011,0.0741554021089095,0.0741554021089095
485,0.05,0.0500000004469743,0.050000002652262,0.0500000165300586,0.0500001468810691,0.0500014663354357,0.0500155912098595,0.0501833439745884,0.0523969040479075,0.0733420892016738,0.0787765078550326,0.0787271825920241,0.0786378291718497,0.0785472955327882,0.0784657077409926,0.0783864941436842,0.078283905088475,0.0781157057406908,0.0777925640392477,0.0770949308948583,0.0742990468200247,0.0742990468200247
486,0.05,0.0500000004386147,0.0500000025903797,0.0500000159745917,0.0500001412764885,0.050001408359801,0.050014954126663,0.0501754877949279,0.0522941482587099,0.0729542938385338,0.0787607346551892,0.0787241171798855,0.0786438195164557,0.078556957686233,0.0784762313367983,0.0783973637250588,0.078295984416245,0.0781314891262146,0.0778178218051031,0.0771429812617812,0.0744381839515478,0.0744381839515478
487,0.05,0.050000000430249,0.0500000025302902,0.0500000154404441,0.0500001358927375,0.0500013527077511,0.0500143435435614,0.0501679747741953,0.0521956519604636,0.0725339860885542,0.0787380249426751,0.0787160628401841,0.0786461405523871,0.0785643208801241,0.0784854789637416,0.0784073386177084,0.0783074332464909,0.0781467176225329,0.0778423093408306,0.0771895248210862,0.0745729232936808,0.0745729232936808
488,0.05,0.0500000004218661,0.0500000024718937,0.0500000149267315,0.0500001307208327,0.0500012992825342,0.0500137583010046,0.0501607888367696,0.0521011972633772,0.0720794174827689,0.0787080097829614,0.0787027793308111,0.0786444585864221,0.0785690941321849,0.0784933256752927,0.078416288268715,0.0783181513875319,0.0781613233534767,0.0778659948219273,0.0772345776777622,0.0747033883780513,0.0747033883780513
489,0.05,0.050000000413454,0.050000002415101,0.0500000144326462,0.0500001257524507,0.0500012479944054,0.0500131973273205,0.0501539151894356,0.052010584271406,0.0715891601595091,0.0786700800655426,0.0786849965266285,0.0786384898863392,0.0785708609857087,0.0784991592237741,0.0784240592324384,0.0783280627318497,0.0781752544903416,0.0778888505074353,0.0772781521271315,0.0748296908847771,0.0748296908847771
490,0.05,0.0500000004049815,0.0500000023598311,0.0500000139574805,0.0500001209797399,0.0500011987575091,0.0500126595973751,0.0501473397945262,0.051923635844786,0.0710640261854805,0.0786177685407951,0.0786768002197342,0.0786270125155775,0.0785653663340341,0.0785000018561465,0.0784290126529101,0.0783364444934011,0.0781882790607171,0.0779108594073845,0.0773203161166201,0.0749519798074576,0.0749519798074576
491,0.05,0.0500000003964507,0.0500000023061364,0.0500000135008726,0.0500001163957182,0.0500011514903495,0.0500121441349177,0.050141049577057,0.0518402233056253,0.0705101491354358,0.0785437805404634,0.0786738630033574,0.0786177712704256,0.0785574306961525,0.0784957164643844,0.0784288746377311,0.0783408810203523,0.078198688102681,0.0779311539175515,0.0773608391945904,0.0750704558472793,0.0750704558472793
492,0.05,0.0500000003877693,0.0500000022537429,0.0500000130617315,0.0500001119924086,0.0500011061128117,0.0500116499955838,0.0501350311405135,0.0517600729163172,0.0699102137504242,0.0784772816109844,0.0786461683530328,0.078600725941574,0.0785495620613257,0.0784944570595019,0.0784318317259636,0.078347168463254,0.0782092600883078,0.0779500856049669,0.0773987800036019,0.0751841399391927,0.0751841399391927
493,0.05,0.050000000379117,0.0500000022027507,0.0500000126396189,0.0500001077634341,0.0500010625500269,0.0500111762730493,0.0501292715874894,0.0516829865522606,0.0692648763679386,0.0784025146042047,0.0786100336131815,0.0785786020331827,0.0785388685862774,0.0784911988941192,0.0784328822839312,0.0783517564957443,0.0782187063657172,0.0779685294822703,0.0774362636944179,0.0752948870291044,0.0752948870291044
494,0.05,0.05000000037042,0.0500000021525905,0.0500000122321307,0.0500001036979504,0.0500010207201385,0.0500107220687984,0.0501237592022758,0.051608852147963,0.0685792276967986,0.0783181272459984,0.0785676486351958,0.078551227714571,0.0785235496082358,0.0784841402316858,0.0784315966577723,0.0783553728744927,0.0782279128362177,0.0779865420478273,0.0774722873010288,0.0754015508398591,0.0754015508398591
495,0.05,0.0500000003617167,0.0500000021033149,0.050000011839014,0.0500000997904849,0.0500009805571037,0.0500102865955038,0.0501184836147728,0.0515375758696262,0.0678598393095762,0.0782227217342727,0.0785177570435045,0.0785174920526053,0.0785036106001764,0.0784741714728685,0.0784285842209892,0.078357607352468,0.078235740436119,0.0780031927479741,0.0775068454112479,0.0755049378505945,0.0755049378505945
496,0.05,0.0500000003530115,0.0500000020547787,0.0500000114593012,0.0500000960341194,0.0500009419944211,0.0500098690893323,0.0501134351447273,0.0514691142453179,0.0671194273865582,0.078115323603627,0.0784558249334033,0.0784864437722292,0.0784776035690691,0.0784580515624937,0.0784209301087133,0.0783570695302926,0.0782420284309573,0.0780187251988339,0.0775399256281094,0.0756047528024336,0.0756047528024336
497,0.05,0.0500000003443978,0.0500000020069468,0.050000011092166,0.0500000924221409,0.0500009049656667,0.0500094687907624,0.0501086046504648,0.0514034898196458,0.0663791661714388,0.0779946396095614,0.0783803384193128,0.0784445409349048,0.078451724770131,0.0784400823124859,0.0784104789525959,0.0783533458972853,0.0782454469086334,0.0780319690031824,0.077571005112705,0.0757011181758422,0.0757011181758422
498,0.05,0.0500000003359101,0.0500000019594426,0.0500000107358915,0.0500000889465055,0.0500008694050538,0.0500090849757411,0.0501039840360939,0.0513407964463294,0.0656672530470578,0.0778554776695115,0.0783009699259674,0.0783843980310715,0.0784247390591078,0.0784181851028517,0.0783966336218055,0.0783474260851972,0.0782472531805304,0.0780435481907911,0.0775999395670584,0.0757935933794018,0.0757935933794018
499,0.05,0.050000000327491,0.0500000019122576,0.0500000103899609,0.0500000856011874,0.0500008352518706,0.0500087169615804,0.0500995654535184,0.0512810697945361,0.0650006788381879,0.0777046945452658,0.0782139900950843,0.0783207188347553,0.0783850260792903,0.0783938090248999,0.0783807463545388,0.0783392742171998,0.0782470269490117,0.0780534818409366,0.0776272530136256,0.075882725723499,0.075882725723499
500,0.05,0.0500000003190584,0.0500000018658235,0.0500000100555714,0.0500000823840352,0.0500008024537884,0.0500083640953289,0.0500953401980167,0.051224186613818,0.0643771608760801,0.0775567528148504,0.0781204016491209,0.0782587662782839,0.0783356998026843,0.0783735482048841,0.0783620274056429,0.0783271467470199,0.0782433903477844,0.0780606752666325,0.0776521086234253,0.0759683034679773,0.0759683034679773
501,0.05,0.0500000003107887,0.0500000018204199,0.0500000097328939,0.0500000792914389,0.0500007709591186,0.050008025743053,0.0500912992616221,0.051169972575601,0.0637907586522547,0.0774180031731068,0.0780299974647311,0.0781981774015632,0.0782861547463285,0.0783451325382159,0.0783435444310035,0.078316186731069,0.078239672368958,0.0780665283329972,0.0776747143079694,0.0760499204693361,0.0760499204693361
502,0.05,0.0500000003028503,0.0500000017753006,0.0500000094188522,0.0500000763137629,0.050000740709107,0.0500077012863052,0.0500874340817688,0.0511182696529253,0.0632365859852544,0.0772936136801609,0.0779510706307657,0.0781386680631138,0.0782433255974954,0.0783131328095785,0.0783219424056383,0.0783032946973643,0.0782355807787046,0.0780726590166582,0.07769707841429,0.0761288259909815,0.0761288259909815
503,0.05,0.0500000002952883,0.0500000017299135,0.0500000091108268,0.0500000734413657,0.0500007116451017,0.0500073901287786,0.0500837365223174,0.0510689298579873,0.0627103892009013,0.0771880134071201,0.0778874048345774,0.0780856137047824,0.0782044946593211,0.0782818632453946,0.0783108181801219,0.0782895223113321,0.0782271491825643,0.0780744822289685,0.0777162506287586,0.0762045926052209,0.0762045926052209
504,0.05,0.0500000002882585,0.0500000016844602,0.0500000088084772,0.0500000706693056,0.0500006837173334,0.0500070917077948,0.0500801989429955,0.0510218308176689,0.0622102458786981,0.0771020516593988,0.0778392313351221,0.0780405058211698,0.0781749847272642,0.0782475794255935,0.0782993254849665,0.0782810005016162,0.0782226970981073,0.0780770036300039,0.0777331653396066,0.0762754858950742,0.0762754858950742
505,0.05,0.0500000002818226,0.0500000016386841,0.0500000085104196,0.0500000679914222,0.0500006568772652,0.0500068054884755,0.0500768142427914,0.0509768689417261,0.0617347649474547,0.077034058776586,0.0778064751277831,0.0780041234565242,0.0781486274427139,0.0782245199685584,0.0782815191994681,0.0782686113699579,0.0782176790358341,0.0780815260752626,0.0777526167387844,0.0763458975842454,0.0763458975842454
506,0.05,0.0500000002758835,0.0500000015928492,0.0500000082169978,0.0500000654040917,0.050000631080084,0.0500065309585403,0.0500735756132062,0.0509339406429765,0.0612818162775449,0.0769822605329614,0.0777847121823691,0.0779801976313208,0.0781244760628022,0.0782044122887347,0.0782680205047726,0.0782592494130323,0.0782126583367823,0.0780836884323771,0.0777689838194611,0.0764132700917573,0.0764132700917573
507,0.05,0.0500000002704372,0.0500000015477626,0.0500000079304728,0.0500000629082844,0.0500006062904595,0.0500062676380236,0.0500704765562865,0.0508929454216359,0.0608490263806663,0.0769439652139463,0.0777733890945646,0.0779629869594473,0.0781073499043725,0.0781877340985725,0.0782536318888281,0.0782499358853016,0.0782091944709278,0.0780878533164868,0.0777860941372718,0.0764777968519366,0.0764777968519366
508,0.05,0.0500000002654168,0.0500000015036852,0.0500000076516166,0.0500000605025957,0.0500005824719136,0.0500060150660764,0.0500675108639837,0.0508537858269257,0.0604339411245063,0.0769150512255779,0.0777723452431543,0.0779527044555481,0.078093264759578,0.0781744585188461,0.0782432491457849,0.078242028811472,0.078204907898662,0.0780902619638703,0.0778017328690313,0.076540727260882,0.076540727260882
509,0.05,0.050000000260799,0.0500000014610115,0.0500000073814169,0.0500000581857163,0.0500005595886084,0.0500057727992163,0.0500646726066086,0.0508163695400292,0.0600344427824494,0.0768936979665377,0.0777783374847256,0.0779487969571265,0.0780838162456874,0.0781634392438189,0.0782327426875654,0.0782353380139461,0.0782023667754345,0.078093819086743,0.0778169708250498,0.0766006032020033,0.0766006032020033
